,CPUPAXFE Index_ratio
14214,1012.6887261152096
14215,1012.6887261152096
14216,1012.6887261152096
14217,1012.6887261152096
14218,1012.6887261152096
14219,1012.6887261152096
14220,1012.6887261152096
14221,1012.6887261152096
14222,1012.6887261152096
14223,1012.6887261152096
14224,1012.6887261152096
14225,1012.6887261152096
14226,1012.6887261152096
14227,1012.6887261152096
14228,1012.6887261152096
14229,1012.6887261152096
14230,1012.6887261152096
14231,1012.6887261152096
14232,1012.6887261152096
14233,1012.6887261152096
14234,1012.6887261152096
14235,1012.6887261152096
14236,1012.6887261152096
14237,1012.6887261152096
14238,1012.6887261152096
14239,1012.6887261152096
14240,1012.6887261152096
14241,1012.6887261152096
14242,1012.6887261152096
14243,1012.6887261152096
14244,1010.3904122937518
14245,1010.3904122937518
14246,1010.3904122937518
14247,1010.3904122937518
14248,1010.3904122937518
14249,1010.3904122937518
14250,1010.3904122937518
14251,1010.3904122937518
14252,1010.3904122937518
14253,1010.3904122937518
14254,1010.3904122937518
14255,1010.3904122937518
14256,1010.3904122937518
14257,1010.3904122937518
14258,1010.3904122937518
14259,1010.3904122937518
14260,1010.3904122937518
14261,1010.3904122937518
14262,1010.3904122937518
14263,1010.3904122937518
14264,1010.3904122937518
14265,1010.3904122937518
14266,1010.3904122937518
14267,1010.3904122937518
14268,1010.3904122937518
14269,1010.3904122937518
14270,1010.3904122937518
14271,1010.3904122937518
14272,1010.3904122937518
14273,1010.3904122937518
14274,1010.3904122937518
14275,1010.3904122937518
14276,1010.3904122937518
14277,1010.3904122937518
14278,1010.3904122937518
14279,1010.3904122937518
14280,1010.3904122937518
14281,1010.3904122937518
14282,1010.3904122937518
14283,1010.3904122937518
14284,1010.3904122937518
14285,1010.3904122937518
14286,1010.3904122937518
14287,1010.3904122937518
14288,1010.3904122937518
14289,1010.3904122937518
14290,1010.3904122937518
14291,1010.3904122937518
14292,1010.3904122937518
14293,1010.3904122937518
14294,1010.3904122937518
14295,1010.3904122937518
14296,1010.3904122937518
14297,1010.3904122937518
14298,1010.3904122937518
14299,1010.3904122937518
14300,1010.3904122937518
14301,1010.3904122937518
14302,1010.3904122937518
14303,1010.3904122937518
14304,1010.3904122937518
14305,1010.3904122937518
14306,1010.3904122937518
14307,1010.3904122937518
14308,1010.3904122937518
14309,1010.3904122937518
14310,1010.3904122937518
14311,1010.3904122937518
14312,1010.3904122937518
14313,1010.3904122937518
14314,1010.3904122937518
14315,1010.3904122937518
14316,1010.3904122937518
14317,1010.3904122937518
14318,1010.3904122937518
14319,1010.3904122937518
14320,1010.3904122937518
14321,1010.3904122937518
14322,1010.3904122937518
14323,1010.3904122937518
14324,1010.3904122937518
14325,1010.3904122937518
14326,1010.3904122937518
14327,1010.3904122937518
14328,1010.3904122937518
14329,1010.3904122937518
14330,1010.3904122937518
14331,1010.3904122937518
14332,1010.3904122937518
14333,1010.3904122937518
14334,1010.8098397083136
14335,1010.8098397083136
14336,1010.8098397083136
14337,1010.8098397083136
14338,1010.8098397083136
14339,1010.8098397083136
14340,1010.8098397083136
14341,1010.8098397083136
14342,1010.8098397083136
14343,1010.8098397083136
14344,1010.8098397083136
14345,1010.8098397083136
14346,1010.8098397083136
14347,1010.8098397083136
14348,1010.8098397083136
14349,1010.8098397083136
14350,1010.8098397083136
14351,1010.8098397083136
14352,1010.8098397083136
14353,1010.8098397083136
14354,1010.8098397083136
14355,1010.8098397083136
14356,1010.8098397083136
14357,1010.8098397083136
14358,1010.8098397083136
14359,1010.8098397083136
14360,1010.8098397083136
14361,1010.8098397083136
14362,1010.8098397083136
14363,1010.8098397083136
14364,1010.8098397083136
14365,1010.8098397083136
14366,1010.8098397083136
14367,1010.8098397083136
14368,1010.8098397083136
14369,1010.8098397083136
14370,1010.8098397083136
14371,1010.8098397083136
14372,1010.8098397083136
14373,1010.8098397083136
14374,1010.8098397083136
14375,1010.8098397083136
14376,1010.8098397083136
14377,1010.8098397083136
14378,1010.8098397083136
14379,1010.8098397083136
14380,1010.8098397083136
14381,1010.8098397083136
14382,1010.8098397083136
14383,1010.8098397083136
14384,1010.8098397083136
14385,1010.8098397083136
14386,1010.8098397083136
14387,1010.8098397083136
14388,1010.8098397083136
14389,1010.8098397083136
14390,1010.8098397083136
14391,1010.8098397083136
14392,1010.8098397083136
14393,1010.8098397083136
14394,1010.8098397083136
14395,1010.8098397083136
14396,1010.8098397083136
14397,1010.8098397083136
14398,1010.8098397083136
14399,1010.8098397083136
14400,1010.8098397083136
14401,1010.8098397083136
14402,1010.8098397083136
14403,1010.8098397083136
14404,1010.8098397083136
14405,1010.8098397083136
14406,1010.8098397083136
14407,1010.8098397083136
14408,1010.8098397083136
14409,1010.8098397083136
14410,1010.8098397083136
14411,1010.8098397083136
14412,1010.8098397083136
14413,1010.8098397083136
14414,1010.8098397083136
14415,1010.8098397083136
14416,1010.8098397083136
14417,1010.8098397083136
14418,1010.8098397083136
14419,1010.8098397083136
14420,1010.8098397083136
14421,1010.8098397083136
14422,1010.8098397083136
14423,1010.8098397083136
14424,1010.8098397083136
14425,1010.3767341114993
14426,1010.3767341114993
14427,1010.3767341114993
14428,1010.3767341114993
14429,1010.3767341114993
14430,1010.3767341114993
14431,1010.3767341114993
14432,1010.3767341114993
14433,1010.3767341114993
14434,1010.3767341114993
14435,1010.3767341114993
14436,1010.3767341114993
14437,1010.3767341114993
14438,1010.3767341114993
14439,1010.3767341114993
14440,1010.3767341114993
14441,1010.3767341114993
14442,1010.3767341114993
14443,1010.3767341114993
14444,1010.3767341114993
14445,1010.3767341114993
14446,1010.3767341114993
14447,1010.3767341114993
14448,1010.3767341114993
14449,1010.3767341114993
14450,1010.3767341114993
14451,1010.3767341114993
14452,1010.3767341114993
14453,1010.3767341114993
14454,1010.3767341114993
14455,1010.3767341114993
14456,1010.3767341114993
14457,1010.3767341114993
14458,1010.3767341114993
14459,1010.3767341114993
14460,1010.3767341114993
14461,1010.3767341114993
14462,1010.3767341114993
14463,1010.3767341114993
14464,1010.3767341114993
14465,1010.3767341114993
14466,1010.3767341114993
14467,1010.3767341114993
14468,1010.3767341114993
14469,1010.3767341114993
14470,1010.3767341114993
14471,1010.3767341114993
14472,1010.3767341114993
14473,1010.3767341114993
14474,1010.3767341114993
14475,1010.3767341114993
14476,1010.3767341114993
14477,1010.3767341114993
14478,1010.3767341114993
14479,1010.3767341114993
14480,1010.3767341114993
14481,1010.3767341114993
14482,1010.3767341114993
14483,1010.3767341114993
14484,1010.3767341114993
14485,1010.3767341114993
14486,1010.3767341114993
14487,1010.3767341114993
14488,1010.3767341114993
14489,1010.3767341114993
14490,1010.3767341114993
14491,1010.3767341114993
14492,1010.3767341114993
14493,1010.3767341114993
14494,1010.3767341114993
14495,1010.3767341114993
14496,1010.3767341114993
14497,1010.3767341114993
14498,1010.3767341114993
14499,1010.3767341114993
14500,1010.3767341114993
14501,1010.3767341114993
14502,1010.3767341114993
14503,1010.3767341114993
14504,1010.3767341114993
14505,1010.3767341114993
14506,1010.3767341114993
14507,1010.3767341114993
14508,1010.3767341114993
14509,1010.3767341114993
14510,1010.3767341114993
14511,1010.3767341114993
14512,1010.3767341114993
14513,1010.3767341114993
14514,1010.3767341114993
14515,1010.3767341114993
14516,1010.3767341114993
14517,1010.6528891544161
14518,1010.6528891544161
14519,1010.6528891544161
14520,1010.6528891544161
14521,1010.6528891544161
14522,1010.6528891544161
14523,1010.6528891544161
14524,1010.6528891544161
14525,1010.6528891544161
14526,1010.6528891544161
14527,1010.6528891544161
14528,1010.6528891544161
14529,1010.6528891544161
14530,1010.6528891544161
14531,1010.6528891544161
14532,1010.6528891544161
14533,1010.6528891544161
14534,1010.6528891544161
14535,1010.6528891544161
14536,1010.6528891544161
14537,1010.6528891544161
14538,1010.6528891544161
14539,1010.6528891544161
14540,1010.6528891544161
14541,1010.6528891544161
14542,1010.6528891544161
14543,1010.6528891544161
14544,1010.6528891544161
14545,1010.6528891544161
14546,1010.6528891544161
14547,1010.6528891544161
14548,1010.6528891544161
14549,1010.6528891544161
14550,1010.6528891544161
14551,1010.6528891544161
14552,1010.6528891544161
14553,1010.6528891544161
14554,1010.6528891544161
14555,1010.6528891544161
14556,1010.6528891544161
14557,1010.6528891544161
14558,1010.6528891544161
14559,1010.6528891544161
14560,1010.6528891544161
14561,1010.6528891544161
14562,1010.6528891544161
14563,1010.6528891544161
14564,1010.6528891544161
14565,1010.6528891544161
14566,1010.6528891544161
14567,1010.6528891544161
14568,1010.6528891544161
14569,1010.6528891544161
14570,1010.6528891544161
14571,1010.6528891544161
14572,1010.6528891544161
14573,1010.6528891544161
14574,1010.6528891544161
14575,1010.6528891544161
14576,1010.6528891544161
14577,1010.6528891544161
14578,1010.6528891544161
14579,1010.6528891544161
14580,1010.6528891544161
14581,1010.6528891544161
14582,1010.6528891544161
14583,1010.6528891544161
14584,1010.6528891544161
14585,1010.6528891544161
14586,1010.6528891544161
14587,1010.6528891544161
14588,1010.6528891544161
14589,1010.6528891544161
14590,1010.6528891544161
14591,1010.6528891544161
14592,1010.6528891544161
14593,1010.6528891544161
14594,1010.6528891544161
14595,1010.6528891544161
14596,1010.6528891544161
14597,1010.6528891544161
14598,1010.6528891544161
14599,1010.6528891544161
14600,1010.6528891544161
14601,1010.6528891544161
14602,1010.6528891544161
14603,1010.6528891544161
14604,1010.6528891544161
14605,1010.6528891544161
14606,1010.6528891544161
14607,1010.6528891544161
14608,1010.6528891544161
14609,1012.2899673716867
14610,1012.2899673716867
14611,1012.2899673716867
14612,1012.2899673716867
14613,1012.2899673716867
14614,1012.2899673716867
14615,1012.2899673716867
14616,1012.2899673716867
14617,1012.2899673716867
14618,1012.2899673716867
14619,1012.2899673716867
14620,1012.2899673716867
14621,1012.2899673716867
14622,1012.2899673716867
14623,1012.2899673716867
14624,1012.2899673716867
14625,1012.2899673716867
14626,1012.2899673716867
14627,1012.2899673716867
14628,1012.2899673716867
14629,1012.2899673716867
14630,1012.2899673716867
14631,1012.2899673716867
14632,1012.2899673716867
14633,1012.2899673716867
14634,1012.2899673716867
14635,1012.2899673716867
14636,1012.2899673716867
14637,1012.2899673716867
14638,1012.2899673716867
14639,1012.2899673716867
14640,1012.2899673716867
14641,1012.2899673716867
14642,1012.2899673716867
14643,1012.2899673716867
14644,1012.2899673716867
14645,1012.2899673716867
14646,1012.2899673716867
14647,1012.2899673716867
14648,1012.2899673716867
14649,1012.2899673716867
14650,1012.2899673716867
14651,1012.2899673716867
14652,1012.2899673716867
14653,1012.2899673716867
14654,1012.2899673716867
14655,1012.2899673716867
14656,1012.2899673716867
14657,1012.2899673716867
14658,1012.2899673716867
14659,1012.2899673716867
14660,1012.2899673716867
14661,1012.2899673716867
14662,1012.2899673716867
14663,1012.2899673716867
14664,1012.2899673716867
14665,1012.2899673716867
14666,1012.2899673716867
14667,1012.2899673716867
14668,1012.2899673716867
14669,1012.2899673716867
14670,1012.2899673716867
14671,1012.2899673716867
14672,1012.2899673716867
14673,1012.2899673716867
14674,1012.2899673716867
14675,1012.2899673716867
14676,1012.2899673716867
14677,1012.2899673716867
14678,1012.2899673716867
14679,1012.2899673716867
14680,1012.2899673716867
14681,1012.2899673716867
14682,1012.2899673716867
14683,1012.2899673716867
14684,1012.2899673716867
14685,1012.2899673716867
14686,1012.2899673716867
14687,1012.2899673716867
14688,1012.2899673716867
14689,1012.2899673716867
14690,1012.2899673716867
14691,1012.2899673716867
14692,1012.2899673716867
14693,1012.2899673716867
14694,1012.2899673716867
14695,1012.2899673716867
14696,1012.2899673716867
14697,1012.2899673716867
14698,1012.2899673716867
14699,1013.8402038519744
14700,1013.8402038519744
14701,1013.8402038519744
14702,1013.8402038519744
14703,1013.8402038519744
14704,1013.8402038519744
14705,1013.8402038519744
14706,1013.8402038519744
14707,1013.8402038519744
14708,1013.8402038519744
14709,1013.8402038519744
14710,1013.8402038519744
14711,1013.8402038519744
14712,1013.8402038519744
14713,1013.8402038519744
14714,1013.8402038519744
14715,1013.8402038519744
14716,1013.8402038519744
14717,1013.8402038519744
14718,1013.8402038519744
14719,1013.8402038519744
14720,1013.8402038519744
14721,1013.8402038519744
14722,1013.8402038519744
14723,1013.8402038519744
14724,1013.8402038519744
14725,1013.8402038519744
14726,1013.8402038519744
14727,1013.8402038519744
14728,1013.8402038519744
14729,1013.8402038519744
14730,1013.8402038519744
14731,1013.8402038519744
14732,1013.8402038519744
14733,1013.8402038519744
14734,1013.8402038519744
14735,1013.8402038519744
14736,1013.8402038519744
14737,1013.8402038519744
14738,1013.8402038519744
14739,1013.8402038519744
14740,1013.8402038519744
14741,1013.8402038519744
14742,1013.8402038519744
14743,1013.8402038519744
14744,1013.8402038519744
14745,1013.8402038519744
14746,1013.8402038519744
14747,1013.8402038519744
14748,1013.8402038519744
14749,1013.8402038519744
14750,1013.8402038519744
14751,1013.8402038519744
14752,1013.8402038519744
14753,1013.8402038519744
14754,1013.8402038519744
14755,1013.8402038519744
14756,1013.8402038519744
14757,1013.8402038519744
14758,1013.8402038519744
14759,1013.8402038519744
14760,1013.8402038519744
14761,1013.8402038519744
14762,1013.8402038519744
14763,1013.8402038519744
14764,1013.8402038519744
14765,1013.8402038519744
14766,1013.8402038519744
14767,1013.8402038519744
14768,1013.8402038519744
14769,1013.8402038519744
14770,1013.8402038519744
14771,1013.8402038519744
14772,1013.8402038519744
14773,1013.8402038519744
14774,1013.8402038519744
14775,1013.8402038519744
14776,1013.8402038519744
14777,1013.8402038519744
14778,1013.8402038519744
14779,1013.8402038519744
14780,1013.8402038519744
14781,1013.8402038519744
14782,1013.8402038519744
14783,1013.8402038519744
14784,1013.8402038519744
14785,1013.8402038519744
14786,1013.8402038519744
14787,1013.8402038519744
14788,1013.8402038519744
14789,1013.8402038519744
14790,1013.8980415062877
14791,1013.8980415062877
14792,1013.8980415062877
14793,1013.8980415062877
14794,1013.8980415062877
14795,1013.8980415062877
14796,1013.8980415062877
14797,1013.8980415062877
14798,1013.8980415062877
14799,1013.8980415062877
14800,1013.8980415062877
14801,1013.8980415062877
14802,1013.8980415062877
14803,1013.8980415062877
14804,1013.8980415062877
14805,1013.8980415062877
14806,1013.8980415062877
14807,1013.8980415062877
14808,1013.8980415062877
14809,1013.8980415062877
14810,1013.8980415062877
14811,1013.8980415062877
14812,1013.8980415062877
14813,1013.8980415062877
14814,1013.8980415062877
14815,1013.8980415062877
14816,1013.8980415062877
14817,1013.8980415062877
14818,1013.8980415062877
14819,1013.8980415062877
14820,1013.8980415062877
14821,1013.8980415062877
14822,1013.8980415062877
14823,1013.8980415062877
14824,1013.8980415062877
14825,1013.8980415062877
14826,1013.8980415062877
14827,1013.8980415062877
14828,1013.8980415062877
14829,1013.8980415062877
14830,1013.8980415062877
14831,1013.8980415062877
14832,1013.8980415062877
14833,1013.8980415062877
14834,1013.8980415062877
14835,1013.8980415062877
14836,1013.8980415062877
14837,1013.8980415062877
14838,1013.8980415062877
14839,1013.8980415062877
14840,1013.8980415062877
14841,1013.8980415062877
14842,1013.8980415062877
14843,1013.8980415062877
14844,1013.8980415062877
14845,1013.8980415062877
14846,1013.8980415062877
14847,1013.8980415062877
14848,1013.8980415062877
14849,1013.8980415062877
