,INJCSP Index_ratio
11243,880.0523157761894
11244,880.0523157761894
11245,880.0523157761894
11246,880.0523157761894
11247,880.0523157761894
11248,880.0523157761894
11249,880.0523157761894
11250,880.0523157761894
11251,880.0523157761894
11252,880.0523157761894
11253,880.0523157761894
11254,880.0523157761894
11255,880.0523157761894
11256,880.0523157761894
11257,880.0523157761894
11258,880.0523157761894
11259,880.0523157761894
11260,880.0523157761894
11261,880.0523157761894
11262,880.0523157761894
11263,880.0523157761894
11264,880.0523157761894
11265,880.0523157761894
11266,880.0523157761894
11267,880.0523157761894
11268,880.0523157761894
11269,880.0523157761894
11270,880.0523157761894
11271,880.0523157761894
11272,880.0523157761894
11273,880.0523157761894
11274,880.0523157761894
11275,880.0523157761894
11276,880.0523157761894
11277,880.0523157761894
11278,880.0523157761894
11279,880.0523157761894
11280,880.0523157761894
11281,880.0523157761894
11282,880.0523157761894
11283,880.0523157761894
11284,880.0523157761894
11285,880.0523157761894
11286,880.0523157761894
11287,880.0523157761894
11288,880.0523157761894
11289,880.0523157761894
11290,880.0523157761894
11291,880.0523157761894
11292,880.0523157761894
11293,880.0523157761894
11294,880.0523157761894
11295,880.0523157761894
11296,880.0523157761894
11297,880.0523157761894
11298,880.0523157761894
11299,880.0523157761894
11300,880.0523157761894
11301,880.0523157761894
11302,880.0523157761894
11303,880.0523157761894
11304,880.0523157761894
11305,880.0523157761894
11306,880.0523157761894
11307,880.0523157761894
11308,880.0523157761894
11309,880.0523157761894
11310,880.0523157761894
11311,880.0523157761894
11312,880.0523157761894
11313,880.0523157761894
11314,880.0523157761894
11315,880.0523157761894
11316,880.0523157761894
11317,880.0523157761894
11318,880.0523157761894
11319,880.0523157761894
11320,880.0523157761894
11321,880.0523157761894
11322,893.7981262275991
11323,893.7981262275991
11324,893.7981262275991
11325,893.7981262275991
11326,893.7981262275991
11327,893.7981262275991
11328,893.7981262275991
11329,893.7981262275991
11330,893.7981262275991
11331,893.7981262275991
11332,893.7981262275991
11333,893.7981262275991
11334,893.7981262275991
11335,893.7981262275991
11336,893.7981262275991
11337,893.7981262275991
11338,893.7981262275991
11339,893.7981262275991
11340,893.7981262275991
11341,893.7981262275991
11342,893.7981262275991
11343,893.7981262275991
11344,893.7981262275991
11345,893.7981262275991
11346,893.7981262275991
11347,893.7981262275991
11348,893.7981262275991
11349,893.7981262275991
11350,893.7981262275991
11351,893.7981262275991
11352,893.7981262275991
11353,893.7981262275991
11354,893.7981262275991
11355,893.7981262275991
11356,893.7981262275991
11357,893.7981262275991
11358,893.7981262275991
11359,893.7981262275991
11360,893.7981262275991
11361,893.7981262275991
11362,893.7981262275991
11363,893.7981262275991
11364,893.7981262275991
11365,893.7981262275991
11366,893.7981262275991
11367,893.7981262275991
11368,893.7981262275991
11369,893.7981262275991
11370,893.7981262275991
11371,893.7981262275991
11372,893.7981262275991
11373,893.7981262275991
11374,893.7981262275991
11375,893.7981262275991
11376,893.7981262275991
11377,893.7981262275991
11378,893.7981262275991
11379,893.7981262275991
11380,893.7981262275991
11381,893.7981262275991
11382,893.7981262275991
11383,893.7981262275991
11384,893.7981262275991
11385,893.7981262275991
11386,893.7981262275991
11387,893.7981262275991
11388,893.7981262275991
11389,893.7981262275991
11390,893.7981262275991
11391,893.7981262275991
11392,893.7981262275991
11393,893.7981262275991
11394,893.7981262275991
11395,893.7981262275991
11396,893.7981262275991
11397,893.7981262275991
11398,893.7981262275991
11399,893.7981262275991
11400,893.7981262275991
11401,893.7981262275991
11402,893.7981262275991
11403,893.7981262275991
11404,893.7981262275991
11405,893.7981262275991
11406,893.7981262275991
11407,893.7981262275991
11408,893.7981262275991
11409,893.7981262275991
11410,893.7981262275991
11411,893.7981262275991
11412,968.4738708087101
11413,968.4738708087101
11414,968.4738708087101
11415,968.4738708087101
11416,968.4738708087101
11417,968.4738708087101
11418,968.4738708087101
11419,968.4738708087101
11420,968.4738708087101
11421,968.4738708087101
11422,968.4738708087101
11423,968.4738708087101
11424,968.4738708087101
11425,968.4738708087101
11426,968.4738708087101
11427,968.4738708087101
11428,968.4738708087101
11429,968.4738708087101
11430,968.4738708087101
11431,968.4738708087101
11432,968.4738708087101
11433,968.4738708087101
11434,968.4738708087101
11435,968.4738708087101
11436,968.4738708087101
11437,968.4738708087101
11438,968.4738708087101
11439,968.4738708087101
11440,968.4738708087101
11441,968.4738708087101
11442,968.4738708087101
11443,968.4738708087101
11444,968.4738708087101
11445,968.4738708087101
11446,968.4738708087101
11447,968.4738708087101
11448,968.4738708087101
11449,968.4738708087101
11450,968.4738708087101
11451,968.4738708087101
11452,968.4738708087101
11453,968.4738708087101
11454,968.4738708087101
11455,968.4738708087101
11456,968.4738708087101
11457,968.4738708087101
11458,968.4738708087101
11459,968.4738708087101
11460,968.4738708087101
11461,968.4738708087101
11462,968.4738708087101
11463,968.4738708087101
11464,968.4738708087101
11465,968.4738708087101
11466,968.4738708087101
11467,968.4738708087101
11468,968.4738708087101
11469,968.4738708087101
11470,968.4738708087101
11471,968.4738708087101
11472,968.4738708087101
11473,968.4738708087101
11474,968.4738708087101
11475,968.4738708087101
11476,968.4738708087101
11477,968.4738708087101
11478,968.4738708087101
11479,968.4738708087101
11480,968.4738708087101
11481,968.4738708087101
11482,968.4738708087101
11483,968.4738708087101
11484,968.4738708087101
11485,968.4738708087101
11486,968.4738708087101
11487,968.4738708087101
11488,968.4738708087101
11489,968.4738708087101
11490,968.4738708087101
11491,968.4738708087101
11492,968.4738708087101
11493,968.4738708087101
11494,968.4738708087101
11495,968.4738708087101
11496,968.4738708087101
11497,968.4738708087101
11498,968.4738708087101
11499,968.4738708087101
11500,968.4738708087101
11501,968.4738708087101
11502,968.4738708087101
11503,1020.9903798143749
11504,1020.9903798143749
11505,1020.9903798143749
11506,1020.9903798143749
11507,1020.9903798143749
11508,1020.9903798143749
11509,1020.9903798143749
11510,1020.9903798143749
11511,1020.9903798143749
11512,1020.9903798143749
11513,1020.9903798143749
11514,1020.9903798143749
11515,1020.9903798143749
11516,1020.9903798143749
11517,1020.9903798143749
11518,1020.9903798143749
11519,1020.9903798143749
11520,1020.9903798143749
11521,1020.9903798143749
11522,1020.9903798143749
11523,1020.9903798143749
11524,1020.9903798143749
11525,1020.9903798143749
11526,1020.9903798143749
11527,1020.9903798143749
11528,1020.9903798143749
11529,1020.9903798143749
11530,1020.9903798143749
11531,1020.9903798143749
11532,1020.9903798143749
11533,1020.9903798143749
11534,1020.9903798143749
11535,1020.9903798143749
11536,1020.9903798143749
11537,1020.9903798143749
11538,1020.9903798143749
11539,1020.9903798143749
11540,1020.9903798143749
11541,1020.9903798143749
11542,1020.9903798143749
11543,1020.9903798143749
11544,1020.9903798143749
11545,1020.9903798143749
11546,1020.9903798143749
11547,1020.9903798143749
11548,1020.9903798143749
11549,1020.9903798143749
11550,1020.9903798143749
11551,1020.9903798143749
11552,1020.9903798143749
11553,1020.9903798143749
11554,1020.9903798143749
11555,1020.9903798143749
11556,1020.9903798143749
11557,1020.9903798143749
11558,1020.9903798143749
11559,1020.9903798143749
11560,1020.9903798143749
11561,1020.9903798143749
11562,1020.9903798143749
11563,1020.9903798143749
11564,1020.9903798143749
11565,1020.9903798143749
11566,1020.9903798143749
11567,1020.9903798143749
11568,1020.9903798143749
11569,1020.9903798143749
11570,1020.9903798143749
11571,1020.9903798143749
11572,1020.9903798143749
11573,1020.9903798143749
11574,1020.9903798143749
11575,1020.9903798143749
11576,1020.9903798143749
11577,1020.9903798143749
11578,1020.9903798143749
11579,1020.9903798143749
11580,1020.9903798143749
11581,1020.9903798143749
11582,1020.9903798143749
11583,1020.9903798143749
11584,1020.9903798143749
11585,1020.9903798143749
11586,1020.9903798143749
11587,1020.9903798143749
11588,1020.9903798143749
11589,1020.9903798143749
11590,1020.9903798143749
11591,1020.9903798143749
11592,1020.9903798143749
11593,1020.9903798143749
11594,1020.9903798143749
11595,1123.510648105467
11596,1123.510648105467
11597,1123.510648105467
11598,1123.510648105467
11599,1123.510648105467
11600,1123.510648105467
11601,1123.510648105467
11602,1123.510648105467
11603,1123.510648105467
11604,1123.510648105467
11605,1123.510648105467
11606,1123.510648105467
11607,1123.510648105467
11608,1123.510648105467
11609,1123.510648105467
11610,1123.510648105467
11611,1123.510648105467
11612,1123.510648105467
11613,1123.510648105467
11614,1123.510648105467
11615,1123.510648105467
11616,1123.510648105467
11617,1123.510648105467
11618,1123.510648105467
11619,1123.510648105467
11620,1123.510648105467
11621,1123.510648105467
11622,1123.510648105467
11623,1123.510648105467
11624,1123.510648105467
11625,1123.510648105467
11626,1123.510648105467
11627,1123.510648105467
11628,1123.510648105467
11629,1123.510648105467
11630,1123.510648105467
11631,1123.510648105467
11632,1123.510648105467
11633,1123.510648105467
11634,1123.510648105467
11635,1123.510648105467
11636,1123.510648105467
11637,1123.510648105467
11638,1123.510648105467
11639,1123.510648105467
11640,1123.510648105467
11641,1123.510648105467
11642,1123.510648105467
11643,1123.510648105467
11644,1123.510648105467
11645,1123.510648105467
11646,1123.510648105467
11647,1123.510648105467
11648,1123.510648105467
11649,1123.510648105467
11650,1123.510648105467
11651,1123.510648105467
11652,1123.510648105467
11653,1123.510648105467
11654,1123.510648105467
11655,1123.510648105467
11656,1123.510648105467
11657,1123.510648105467
11658,1123.510648105467
11659,1123.510648105467
11660,1123.510648105467
11661,1123.510648105467
11662,1123.510648105467
11663,1123.510648105467
11664,1123.510648105467
11665,1123.510648105467
11666,1123.510648105467
11667,1123.510648105467
11668,1123.510648105467
11669,1123.510648105467
11670,1123.510648105467
11671,1123.510648105467
11672,1123.510648105467
11673,1123.510648105467
11674,1123.510648105467
11675,1123.510648105467
11676,1123.510648105467
11677,1123.510648105467
11678,1123.510648105467
11679,1123.510648105467
11680,1123.510648105467
11681,1123.510648105467
11682,1123.510648105467
11683,1123.510648105467
11684,1123.510648105467
11685,1123.510648105467
11686,1123.510648105467
11687,1079.9383810136499
11688,1079.9383810136499
11689,1079.9383810136499
11690,1079.9383810136499
11691,1079.9383810136499
11692,1079.9383810136499
11693,1079.9383810136499
11694,1079.9383810136499
11695,1079.9383810136499
11696,1079.9383810136499
11697,1079.9383810136499
11698,1079.9383810136499
11699,1079.9383810136499
11700,1079.9383810136499
11701,1079.9383810136499
11702,1079.9383810136499
11703,1079.9383810136499
11704,1079.9383810136499
11705,1079.9383810136499
11706,1079.9383810136499
11707,1079.9383810136499
11708,1079.9383810136499
11709,1079.9383810136499
11710,1079.9383810136499
11711,1079.9383810136499
11712,1079.9383810136499
11713,1079.9383810136499
11714,1079.9383810136499
11715,1079.9383810136499
11716,1079.9383810136499
11717,1079.9383810136499
11718,1079.9383810136499
11719,1079.9383810136499
11720,1079.9383810136499
11721,1079.9383810136499
11722,1079.9383810136499
11723,1079.9383810136499
11724,1079.9383810136499
11725,1079.9383810136499
11726,1079.9383810136499
11727,1079.9383810136499
11728,1079.9383810136499
11729,1079.9383810136499
11730,1079.9383810136499
11731,1079.9383810136499
11732,1079.9383810136499
11733,1079.9383810136499
11734,1079.9383810136499
11735,1079.9383810136499
11736,1079.9383810136499
11737,1079.9383810136499
11738,1079.9383810136499
11739,1079.9383810136499
11740,1079.9383810136499
11741,1079.9383810136499
11742,1079.9383810136499
11743,1079.9383810136499
11744,1079.9383810136499
11745,1079.9383810136499
11746,1079.9383810136499
11747,1079.9383810136499
11748,1079.9383810136499
11749,1079.9383810136499
11750,1079.9383810136499
11751,1079.9383810136499
11752,1079.9383810136499
11753,1079.9383810136499
11754,1079.9383810136499
11755,1079.9383810136499
11756,1079.9383810136499
11757,1079.9383810136499
11758,1079.9383810136499
11759,1079.9383810136499
11760,1079.9383810136499
11761,1079.9383810136499
11762,1079.9383810136499
11763,1079.9383810136499
11764,1079.9383810136499
11765,1079.9383810136499
11766,1079.9383810136499
11767,1079.9383810136499
11768,1079.9383810136499
11769,1079.9383810136499
11770,1079.9383810136499
11771,1079.9383810136499
11772,1079.9383810136499
11773,1079.9383810136499
11774,1079.9383810136499
11775,1079.9383810136499
11776,1079.9383810136499
11777,1112.9792008718282
11778,1112.9792008718282
11779,1112.9792008718282
11780,1112.9792008718282
11781,1112.9792008718282
11782,1112.9792008718282
11783,1112.9792008718282
11784,1112.9792008718282
11785,1112.9792008718282
11786,1112.9792008718282
11787,1112.9792008718282
11788,1112.9792008718282
11789,1112.9792008718282
11790,1112.9792008718282
11791,1112.9792008718282
11792,1112.9792008718282
11793,1112.9792008718282
11794,1112.9792008718282
11795,1112.9792008718282
11796,1112.9792008718282
11797,1112.9792008718282
11798,1112.9792008718282
11799,1112.9792008718282
11800,1112.9792008718282
11801,1112.9792008718282
11802,1112.9792008718282
11803,1112.9792008718282
11804,1112.9792008718282
11805,1112.9792008718282
11806,1112.9792008718282
11807,1112.9792008718282
11808,1112.9792008718282
11809,1112.9792008718282
11810,1112.9792008718282
11811,1112.9792008718282
11812,1112.9792008718282
11813,1112.9792008718282
11814,1112.9792008718282
11815,1112.9792008718282
11816,1112.9792008718282
11817,1112.9792008718282
11818,1112.9792008718282
11819,1112.9792008718282
11820,1112.9792008718282
11821,1112.9792008718282
11822,1112.9792008718282
11823,1112.9792008718282
11824,1112.9792008718282
11825,1112.9792008718282
11826,1112.9792008718282
11827,1112.9792008718282
11828,1112.9792008718282
11829,1112.9792008718282
11830,1112.9792008718282
11831,1112.9792008718282
11832,1112.9792008718282
11833,1112.9792008718282
11834,1112.9792008718282
11835,1112.9792008718282
11836,1112.9792008718282
11837,1112.9792008718282
11838,1112.9792008718282
11839,1112.9792008718282
11840,1112.9792008718282
11841,1112.9792008718282
11842,1112.9792008718282
11843,1112.9792008718282
11844,1112.9792008718282
11845,1112.9792008718282
11846,1112.9792008718282
11847,1112.9792008718282
11848,1112.9792008718282
11849,1112.9792008718282
11850,1112.9792008718282
11851,1112.9792008718282
11852,1112.9792008718282
11853,1112.9792008718282
11854,1112.9792008718282
11855,1112.9792008718282
11856,1112.9792008718282
11857,1112.9792008718282
11858,1112.9792008718282
11859,1112.9792008718282
11860,1112.9792008718282
11861,1112.9792008718282
11862,1112.9792008718282
11863,1112.9792008718282
11864,1112.9792008718282
11865,1112.9792008718282
11866,1112.9792008718282
11867,1112.9792008718282
11868,1069.2925592474803
11869,1069.2925592474803
11870,1069.2925592474803
11871,1069.2925592474803
11872,1069.2925592474803
11873,1069.2925592474803
11874,1069.2925592474803
11875,1069.2925592474803
11876,1069.2925592474803
