Date,GDP PIQQ Index_ratio_annual
1983-11-21,627.9683377308709
1983-11-22,627.7862322083968
1983-11-23,627.603816691305
1983-11-24,627.4210903873745
1983-11-25,627.2380525016827
1983-11-26,627.054702236594
1983-11-27,626.8710387917472
1983-11-28,626.6870613640453
1983-11-29,626.5027691476429
1983-11-30,626.3181613339342
1983-12-01,626.1332371115423
1983-12-02,625.9479956663055
1983-12-03,625.7624361812678
1983-12-04,625.5765578366645
1983-12-05,625.3903598099116
1983-12-06,625.2038412755935
1983-12-07,625.0170014054495
1983-12-08,624.8298393683638
1983-12-09,624.6423543303512
1983-12-10,624.4545454545453
1983-12-11,624.2664119011874
1983-12-12,624.0779528276112
1983-12-13,623.8891673882332
1983-12-14,623.7000547345374
1983-12-15,623.510614015065
1983-12-16,623.3208443753999
1983-12-17,623.130744958156
1983-12-18,622.940314902966
1983-12-19,622.7495533464656
1983-12-20,622.5584594222832
1983-12-21,622.3670322610253
1983-12-22,622.1752709902628
1983-12-23,621.9831747345196
1983-12-24,621.7907426152572
1983-12-25,621.5979737508633
1983-12-26,621.4048672566372
1983-12-27,621.2114222447755
1983-12-28,621.0176378243608
1983-12-29,620.8235131013447
1983-12-30,620.6290471785384
1983-12-31,620.4342391555947
1984-01-01,620.6017338092811
1984-01-02,620.7696950002322
1984-01-03,620.938124680396
1984-01-04,621.107024812625
1984-01-05,621.2763973707519
1984-01-06,621.4462443396668
1984-01-07,621.6165677153942
1984-01-08,621.7873695051732
1984-01-09,621.9586517275326
1984-01-10,622.1304164123751
1984-01-11,622.3026656010531
1984-01-12,622.4754013464526
1984-01-13,622.6486257130736
1984-01-14,622.8223407771115
1984-01-15,622.9965486265424
1984-01-16,623.1712513612046
1984-01-17,623.3464510928832
1984-01-18,623.5221499453968
1984-01-19,623.6983500546811
1984-01-20,623.8750535688778
1984-01-21,624.0522626484193
1984-01-22,624.2299794661192
1984-01-23,624.4082062072594
1984-01-24,624.5869450696806
1984-01-25,624.7661982638722
1984-01-26,624.9459680130637
1984-01-27,625.1262565533164
1984-01-28,625.307066133616
1984-01-29,625.4883990159664
1984-01-30,625.6702574754842
1984-01-31,625.8526438004936
1984-02-01,626.0355602926214
1984-02-02,626.2190092668964
1984-02-03,626.4029930518441
1984-02-04,626.5875139895867
1984-02-05,626.7725744359436
1984-02-06,626.9581767605291
1984-02-07,627.144323346855
1984-02-08,627.331016592433
1984-02-09,627.5182589088769
1984-02-10,627.7060527220068
1984-02-11,627.8944004719531
1984-02-12,628.0833046132636
1984-02-13,628.2727676150091
1984-02-14,628.4627919608907
1984-02-15,628.6533801493498
1984-02-16,628.8445346936754
1984-02-17,629.0362581221169
1984-02-18,629.2285529779941
1984-02-19,629.42142181981
1984-02-20,629.6148672213641
1984-02-21,629.8088917718677
1984-02-22,630.0034980760582
1984-02-23,630.1986887543165
1984-02-24,630.3944664427848
1984-02-25,630.5908337934843
1984-02-26,630.7877934744357
1984-02-27,630.9853481697801
1984-02-28,631.1835005799002
1984-02-29,630.917316901589
1984-03-01,631.1177362295826
1984-03-02,631.3187637797038
1984-03-03,631.5204023248612
1984-03-04,631.7226546548445
1984-03-05,631.925523576454
1984-03-06,632.1290119136305
1984-03-07,632.3331225075844
1984-03-08,632.5378582169296
1984-03-09,632.7432219178176
1984-03-10,632.9492165040696
1984-03-11,633.1558448873155
1984-03-12,633.363109997129
1984-03-13,633.5710147811664
1984-03-14,633.779562205307
1984-03-15,633.9887552537936
1984-03-16,634.1985969293745
1984-03-17,634.4090902534489
1984-03-18,634.6202382662093
1984-03-19,634.8320440267898
1984-03-20,635.0445106134138
1984-03-21,635.2576411235412
1984-03-22,635.4714386740217
1984-03-23,635.685906401245
1984-03-24,635.901047461294
1984-03-25,636.1168650301003
1984-03-26,636.3333623036009
1984-03-27,636.550542497895
1984-03-28,636.7684088494032
1984-03-29,636.9869646150296
1984-03-30,637.2062130723223
1984-03-31,637.4261575196384
1984-04-01,638.5577301565249
1984-04-02,639.6918228660954
1984-04-03,640.8284440762395
1984-04-04,641.9676022524684
1984-04-05,643.1093058981274
1984-04-06,644.253563554605
1984-04-07,645.4003838015467
1984-04-08,646.549775257071
1984-04-09,647.7017465779827
1984-04-10,648.8563064599923
1984-04-11,650.0134636379335
1984-04-12,651.1732268859844
1984-04-13,652.3356050178885
1984-04-14,653.5006068871784
1984-04-15,654.6682413874008
1984-04-16,655.8385174523423
1984-04-17,657.0114440562573
1984-04-18,658.1870302140983
1984-04-19,659.3652849817447
1984-04-20,660.5462174562387
1984-04-21,661.7298367760156
1984-04-22,662.9161521211427
1984-04-23,664.1051727135548
1984-04-24,665.2969078172937
1984-04-25,666.4913667387494
1984-04-26,667.6885588269006
1984-04-27,668.8884934735609
1984-04-28,670.0911801136223
1984-04-29,671.2966282253045
1984-04-30,672.5048473304017
1984-05-01,673.7158469945356
1984-05-02,674.9296368274056
1984-05-03,676.1462264830449
1984-05-04,677.3656256600749
1984-05-05,678.5878441019643
1984-05-06,679.8128915972878
1984-05-07,681.0407779799873
1984-05-08,682.2715131296355
1984-05-09,683.5051069717008
1984-05-10,684.7415694778141
1984-05-11,685.9809106660367
1984-05-12,687.2231406011324
1984-05-13,688.4682693948387
1984-05-14,689.7163072061418
1984-05-15,690.9672642415525
1984-05-16,692.2211507553842
1984-05-17,693.4779770500345
1984-05-18,694.7377534762657
1984-05-19,696.0004904334895
1984-05-20,697.2661983700536
1984-05-21,698.5348877835295
1984-05-22,699.8065692210024
1984-05-23,701.0812532793644
1984-05-24,702.3589506056079
1984-05-25,703.6396718971229
1984-05-26,704.9234279019939
1984-05-27,706.2102294193033
1984-05-28,707.5000872994315
1984-05-29,708.7930124443636
1984-05-30,710.0890158079958
1984-05-31,711.3881083964449
1984-06-01,712.6903012683596
1984-06-02,713.995605535235
1984-06-03,715.3040323617284
1984-06-04,716.6155929659767
1984-06-05,717.9302986199186
1984-06-06,719.2481606496154
1984-06-07,720.5691904355793
1984-06-08,721.8933994130974
1984-06-09,723.220799072565
1984-06-10,724.5514009598155
1984-06-11,725.8852166764557
1984-06-12,727.2222578802044
1984-06-13,728.5625362852304
1984-06-14,729.9060636624955
1984-06-15,731.2528518400982
1984-06-16,732.6029127036219
1984-06-17,733.956258196484
1984-06-18,735.3129003202879
1984-06-19,736.6728511351786
1984-06-20,738.0361227601985
1984-06-21,739.4027273736489
1984-06-22,740.7726772134524
1984-06-23,742.1459845775177
1984-06-24,743.5226618241074
1984-06-25,744.9027213722097
1984-06-26,746.286175701911
1984-06-27,747.6730373547722
1984-06-28,749.0633189342082
1984-06-29,750.4570331058688
1984-06-30,751.8541925980248
1984-07-01,753.402377678818
1984-07-02,754.9547658116485
1984-07-03,756.5113741356088
1984-07-04,758.0722198831047
1984-07-05,759.63732038049
1984-07-06,761.2066930487085
1984-07-07,762.7803554039397
1984-07-08,764.3583250582509
1984-07-09,765.9406197202544
1984-07-10,767.5272571957697
1984-07-11,769.1182553884903
1984-07-12,770.7136323006598
1984-07-13,772.3134060337484
1984-07-14,773.9175947891384
1984-07-15,775.5262168688149
1984-07-16,777.1392906760613
1984-07-17,778.756834716161
1984-07-18,780.3788675971058
1984-07-19,782.0054080303078
1984-07-20,783.6364748313218
1984-07-21,785.2720869205681
1984-07-22,786.912263324065
1984-07-23,788.5570231741663
1984-07-24,790.2063857103062
1984-07-25,791.8603702797491
1984-07-26,793.5189963383447
1984-07-27,795.1822834512928
1984-07-28,796.8502512939115
1984-07-29,798.5229196524133
1984-07-30,800.2003084246876
1984-07-31,801.8824376210895
1984-08-01,803.5693273652356
1984-08-02,805.2609978948063
1984-08-03,806.9574695623562
1984-08-04,808.6587628361282
1984-08-05,810.3648983008787
1984-08-06,812.0758966587069
1984-08-07,813.7917787298915
1984-08-08,815.5125654537375
1984-08-09,817.2382778894251
1984-08-10,818.9689372168709
1984-08-11,820.7045647375935
1984-08-12,822.4451818755866
1984-08-13,824.1908101782029
1984-08-14,825.9414713170411
1984-08-15,827.6971870888436
1984-08-16,829.457979416401
1984-08-17,831.223870349464
1984-08-18,832.9948820656656
1984-08-19,834.7710368714469
1984-08-20,836.552357202996
1984-08-21,838.3388656271909
1984-08-22,840.1305848425536
1984-08-23,841.9275376802121
1984-08-24,843.7297471048679
1984-08-25,845.5372362157759
1984-08-26,847.3500282477314
1984-08-27,849.1681465720646
1984-08-28,850.9916146976467
1984-08-29,852.820456271901
1984-08-30,854.6546950818272
1984-08-31,856.4943550550314
1984-09-01,858.3394602607666
1984-09-02,860.1900349109832
1984-09-03,862.0461033613878
1984-09-04,863.9076901125109
1984-09-05,865.7748198107863
1984-09-06,867.6475172496372
1984-09-07,869.525807370575
1984-09-08,871.4097152643064
1984-09-09,873.2992661718496
1984-09-10,875.1944854856636
1984-09-11,877.0953987507828
1984-09-12,879.0020316659665
1984-09-13,880.9144100848581
1984-09-14,882.8325600171516
1984-09-15,884.7565076297714
1984-09-16,886.6862792480625
1984-09-17,888.6219013569911
1984-09-18,890.5634006023555
1984-09-19,892.5108037920112
1984-09-20,894.4641378971014
1984-09-21,896.4234300533045
1984-09-22,898.3887075620901
1984-09-23,900.3599978919864
1984-09-24,902.3373286798615
1984-09-25,904.3207277322136
1984-09-26,906.3102230264744
1984-09-27,908.3058427123254
1984-09-28,910.3076151130258
1984-09-29,912.315568726751
1984-09-30,914.3297322279465
1984-10-01,914.7102589394544
1984-10-02,915.0916060831655
1984-10-03,915.4737763152759
1984-10-04,915.8567723034581
1984-10-05,916.2405967269264
1984-10-06,916.6252522764977
1984-10-07,917.0107416546547
1984-10-08,917.3970675756105
1984-10-09,917.7842327653691
1984-10-10,918.1722399617929
1984-10-11,918.5610919146656
1984-10-12,918.950791385757
1984-10-13,919.3413411488901
1984-10-14,919.732743990004
1984-10-15,920.1250027072223
1984-10-16,920.5181201109198
1984-10-17,920.9120990237882
1984-10-18,921.3069422809058
1984-10-19,921.7026527298029
1984-10-20,922.099233230532
1984-10-21,922.4966866557365
1984-10-22,922.8950158907196
1984-10-23,923.2942238335147
1984-10-24,923.6943133949552
1984-10-25,924.0952874987449
1984-10-26,924.4971490815307
1984-10-27,924.899901092972
1984-10-28,925.3035464958157
1984-10-29,925.7080882659661
1984-10-30,926.1135293925596
1984-10-31,926.5198728780385
1984-11-01,926.927121738224
1984-11-02,927.3352790023915
1984-11-03,927.7443477133455
1984-11-04,928.1543309274962
1984-11-05,928.5652317149329
1984-11-06,928.9770531595047
1984-11-07,929.3897983588939
1984-11-08,929.8034704246957
1984-11-09,930.2180724824962
1984-11-10,930.63360767195
1984-11-11,931.0500791468609
1984-11-12,931.4674900752609
1984-11-13,931.8858436394909
1984-11-14,932.305143036281
1984-11-15,932.7253914768326
1984-11-16,933.1465921868992
1984-11-17,933.568748406871
1984-11-18,933.9918633918564
1984-11-19,934.4159404117659
1984-11-20,934.8409827513963
1984-11-21,935.2669937105155
1984-11-22,935.6939766039494
1984-11-23,936.1219347616651
1984-11-24,936.5508715288598
1984-11-25,936.9807902660468
1984-11-26,937.411694349143
1984-11-27,937.843587169559
1984-11-28,938.276472134286
1984-11-29,938.7103526659868
1984-11-30,939.1452322030849
1984-12-01,939.5811141998565
1984-12-02,940.0180021265212
1984-12-03,940.4558994693339
1984-12-04,940.8948097306787
1984-12-05,941.334736429161
1984-12-06,941.7756830997015
1984-12-07,942.2176532936321
1984-12-08,942.6606505787908
1984-12-09,943.1046785396165
1984-12-10,943.549740777247
1984-12-11,943.995840909616
1984-12-12,944.4429825715516
1984-12-13,944.8911694148736
1984-12-14,945.3404051084948
1984-12-15,945.7906933385188
1984-12-16,946.2420378083436
1984-12-17,946.6944422387611
1984-12-18,947.1479103680595
1984-12-19,947.6024459521279
1984-12-20,948.0580527645575
1984-12-21,948.5147345967479
1984-12-22,948.9724952580118
1984-12-23,949.4313385756808
1984-12-24,949.8912683952124
1984-12-25,950.352288580296
1984-12-26,950.8144030129631
1984-12-27,951.2776155936955
1984-12-28,951.7419302415342
1984-12-29,952.2073508941919
1984-12-30,952.6738815081612
1984-12-31,953.1415260588301
1985-01-01,953.9115306791805
1985-01-02,954.6832628001748
1985-01-03,955.4567282417972
1985-01-04,956.231932850205
1985-01-05,957.0088824978751
1985-01-06,957.7875830837538
1985-01-07,958.5680405334045
1985-01-08,959.350260799159
1985-01-09,960.1342498602683
1985-01-10,960.920013723055
1985-01-11,961.7075584210678
1985-01-12,962.496890015234
1985-01-13,963.2880145940162
1985-01-14,964.0809382735689
1985-01-15,964.8756671978955
1985-01-16,965.6722075390074
1985-01-17,966.4705654970842
1985-01-18,967.2707473006333
1985-01-19,968.0727592066526
1985-01-20,968.8766075007946
1985-01-21,969.6822984975289
1985-01-22,970.4898385403084
1985-01-23,971.2992340017354
1985-01-24,972.1104912837299
1985-01-25,972.9236168176982
1985-01-26,973.7386170647021
1985-01-27,974.5554985156308
1985-01-28,975.3742676913727
1985-01-29,976.19493114299
1985-01-30,977.0174954518916
1985-01-31,977.8419672300105
1985-02-01,978.668353119981
1985-02-02,979.4966597953163
1985-02-03,980.3268939605875
1985-02-04,981.1590623516068
1985-02-05,981.9931717356081
1985-02-06,982.8292289114297
1985-02-07,983.6672407097016
1985-02-08,984.5072139930279
1985-02-09,985.3491556561778
1985-02-10,986.1930726262715
1985-02-11,987.0389718629721
1985-02-12,987.8868603586761
1985-02-13,988.7367451387049
1985-02-14,989.5886332615015
1985-02-15,990.4425318188229
1985-02-16,991.2984479359395
1985-02-17,992.1563887718321
1985-02-18,993.0163615193907
1985-02-19,993.8783734056175
1985-02-20,994.7424316918272
1985-02-21,995.6085436738526
1985-02-22,996.4767166822494
1985-02-23,997.3469580825023
1985-02-24,998.2192752752337
1985-02-25,999.0936756964147
1985-02-26,999.970166817575
1985-02-27,1000.8487561460149
1985-02-28,1001.7294512250228
1985-03-01,1003.4599125675177
1985-03-02,1004.3420586033441
1985-03-03,1005.2263216202979
1985-03-04,1006.1127092480566
1985-03-05,1007.0012291530052
1985-03-06,1007.8918890384568
1985-03-07,1008.7846966448762
1985-03-08,1009.6796597501046
1985-03-09,1010.5767861695825
1985-03-10,1011.4760837565813
1985-03-11,1012.3775604024286
1985-03-12,1013.2812240367426
1985-03-13,1014.1870826276618
1985-03-14,1015.09514418208
1985-03-15,1016.0054167458833
1985-03-16,1016.9179084041867
1985-03-17,1017.8326272815727
1985-03-18,1018.7495815423346
1985-03-19,1019.668779390718
1985-03-20,1020.5902290711646
1985-03-21,1021.5139388685612
1985-03-22,1022.439917108486
1985-03-23,1023.3681721574587
1985-03-24,1024.298712423194
1985-03-25,1025.2315463548548
1985-03-26,1026.1666824433057
1985-03-27,1027.1041292213754
1985-03-28,1028.043895264111
1985-03-29,1028.9859891890428
1985-03-30,1029.9304196564472
1985-03-31,1030.8771953696116
1985-04-01,1030.692682241413
1985-04-02,1030.5084131580234
1985-04-03,1030.324387635586
1985-04-04,1030.1406051915246
1985-04-05,1029.9570653445342
1985-04-06,1029.7737676145819
1985-04-07,1029.5907115228993
1985-04-08,1029.4078965919796
1985-04-09,1029.2253223455739
1985-04-10,1029.0429883086852
1985-04-11,1028.8608940075674
1985-04-12,1028.6790389697176
1985-04-13,1028.4974227238747
1985-04-14,1028.3160448000147
1985-04-15,1028.1349047293454
1985-04-16,1027.9540020443037
1985-04-17,1027.7733362785523
1985-04-18,1027.5929069669721
1985-04-19,1027.4127136456634
1985-04-20,1027.2327558519373
1985-04-21,1027.0530331243144
1985-04-22,1026.8735450025206
1985-04-23,1026.6942910274813
1985-04-24,1026.5152707413204
1985-04-25,1026.3364836873532
1985-04-26,1026.1579294100864
1985-04-27,1025.9796074552098
1985-04-28,1025.801517369596
1985-04-29,1025.623658701295
1985-04-30,1025.44603099953
1985-05-01,1025.2686338146948
1985-05-02,1025.0914666983494
1985-05-03,1024.9145292032158
1985-05-04,1024.7378208831756
1985-05-05,1024.5613412932637
1985-05-06,1024.3850899896674
1985-05-07,1024.2090665297212
1985-05-08,1024.0332704719035
1985-05-09,1023.8577013758322
1985-05-10,1023.6823588022619
1985-05-11,1023.5072423130805
1985-05-12,1023.3323514713038
1985-05-13,1023.1576858410742
1985-05-14,1022.9832449876543
1985-05-15,1022.8090284774272
1985-05-16,1022.6350358778888
1985-05-17,1022.4612667576464
1985-05-18,1022.2877206864152
1985-05-19,1022.1143972350142
1985-05-20,1021.9412959753621
1985-05-21,1021.7684164804756
1985-05-22,1021.5957583244639
1985-05-23,1021.4233210825262
1985-05-24,1021.2511043309482
1985-05-25,1021.0791076470981
1985-05-26,1020.9073306094247
1985-05-27,1020.7357727974512
1985-05-28,1020.5644337917746
1985-05-29,1020.39331317406
1985-05-30,1020.2224105270391
1985-05-31,1020.0517254345058
1985-06-01,1019.8812574813124
1985-06-02,1019.7110062533677
1985-06-03,1019.5409713376317
1985-06-04,1019.3711523221141
1985-06-05,1019.2015487958698
1985-06-06,1019.0321603489966
1985-06-07,1018.8629865726301
1985-06-08,1018.6940270589425
1985-06-09,1018.5252814011379
1985-06-10,1018.3567491934497
1985-06-11,1018.1884300311377
1985-06-12,1018.0203235104838
1985-06-13,1017.8524292287887
1985-06-14,1017.6847467843706
1985-06-15,1017.5172757765599
1985-06-16,1017.3500158056968
1985-06-17,1017.1829664731285
1985-06-18,1017.0161273812054
1985-06-19,1016.8494981332777
1985-06-20,1016.6830783336939
1985-06-21,1016.5168675877959
1985-06-22,1016.3508655019162
1985-06-23,1016.1850716833753
1985-06-24,1016.0194857404787
1985-06-25,1015.8541072825133
1985-06-26,1015.6889359197446
1985-06-27,1015.5239712634135
1985-06-28,1015.3592129257333
1985-06-29,1015.1946605198867
1985-06-30,1015.030313660023
1985-07-01,1013.3006452826401
1985-07-02,1011.5734041314819
1985-07-03,1009.8485851009789
1985-07-04,1008.1261830998682
1985-07-05,1006.4061930511476
1985-07-06,1004.6886098920232
1985-07-07,1002.9734285738609
1985-07-08,1001.2606440621366
1985-07-09,999.550251336387
1985-07-10,997.8422453901594
1985-07-11,996.1366212309663
1985-07-12,994.433373880232
1985-07-13,992.7324983732476
1985-07-14,991.033989759122
1985-07-15,989.3378431007332
1985-07-16,987.6440534746802
1985-07-17,985.9526159712372
1985-07-18,984.2635256943039
1985-07-19,982.5767777613611
1985-07-20,980.8923673034188
1985-07-21,979.2102894649755
1985-07-22,977.5305394039666
1985-07-23,975.8531122917207
1985-07-24,974.1780033129126
1985-07-25,972.5052076655153
1985-07-26,970.8347205607581
1985-07-27,969.1665372230781
1985-07-28,967.500652890074
1985-07-29,965.8370628124641
1985-07-30,964.1757622540367
1985-07-31,962.5167464916098
1985-08-01,960.8600108149831
1985-08-02,959.2055505268945
1985-08-03,957.5533609429755
1985-08-04,955.9034373917073
