,USDMXN Curncy_ratio
14514,1018.1198945981554
14515,1018.1198945981554
14516,1018.1198945981554
14517,1026.763618732851
14518,1026.763618732851
14519,1026.763618732851
14520,1026.763618732851
14521,1026.763618732851
14522,1026.763618732851
14523,1026.763618732851
14524,1026.763618732851
14525,1026.763618732851
14526,1026.763618732851
14527,1026.763618732851
14528,1026.763618732851
14529,1026.763618732851
14530,1026.763618732851
14531,1026.763618732851
14532,1026.763618732851
14533,1026.763618732851
14534,1026.763618732851
14535,1026.763618732851
14536,1026.763618732851
14537,1026.763618732851
14538,1026.763618732851
14539,1026.763618732851
14540,1026.763618732851
14541,1026.763618732851
14542,1026.763618732851
14543,1026.763618732851
14544,1026.763618732851
14545,1026.763618732851
14546,1026.763618732851
14547,1026.763618732851
14548,1026.763618732851
14549,1026.763618732851
14550,1026.763618732851
14551,1026.763618732851
14552,1026.763618732851
14553,1026.763618732851
14554,1026.763618732851
14555,1026.763618732851
14556,1026.763618732851
14557,1026.763618732851
14558,1026.763618732851
14559,1026.763618732851
14560,1026.763618732851
14561,1026.763618732851
14562,1026.763618732851
14563,1026.763618732851
14564,1026.763618732851
14565,1026.763618732851
14566,1026.763618732851
14567,1026.763618732851
14568,1026.763618732851
14569,1026.763618732851
14570,1026.763618732851
14571,1026.763618732851
14572,1026.763618732851
14573,1026.763618732851
14574,1026.763618732851
14575,1026.763618732851
14576,1026.763618732851
14577,1026.763618732851
14578,1026.763618732851
14579,1026.763618732851
14580,1026.763618732851
14581,1026.763618732851
14582,1026.763618732851
14583,1026.763618732851
14584,1026.763618732851
14585,1026.763618732851
14586,1026.763618732851
14587,1026.763618732851
14588,1026.763618732851
14589,1026.763618732851
14590,1026.763618732851
14591,1026.763618732851
14592,1026.763618732851
14593,1026.763618732851
14594,1026.763618732851
14595,1026.763618732851
14596,1026.763618732851
14597,1026.763618732851
14598,1026.763618732851
14599,1026.763618732851
14600,1026.763618732851
14601,1026.763618732851
14602,1026.763618732851
14603,1026.763618732851
14604,1026.763618732851
14605,1026.763618732851
14606,1026.763618732851
14607,1026.763618732851
14608,1026.763618732851
14609,1052.8673648407932
14610,1052.8673648407932
14611,1052.8673648407932
14612,1052.8673648407932
14613,1052.8673648407932
14614,1052.8673648407932
14615,1052.8673648407932
14616,1052.8673648407932
14617,1052.8673648407932
14618,1052.8673648407932
14619,1052.8673648407932
14620,1052.8673648407932
14621,1052.8673648407932
14622,1052.8673648407932
14623,1052.8673648407932
14624,1052.8673648407932
14625,1052.8673648407932
14626,1052.8673648407932
14627,1052.8673648407932
14628,1052.8673648407932
14629,1052.8673648407932
14630,1052.8673648407932
14631,1052.8673648407932
14632,1052.8673648407932
14633,1052.8673648407932
14634,1052.8673648407932
14635,1052.8673648407932
14636,1052.8673648407932
14637,1052.8673648407932
14638,1052.8673648407932
14639,1052.8673648407932
14640,1052.8673648407932
14641,1052.8673648407932
14642,1052.8673648407932
14643,1052.8673648407932
14644,1052.8673648407932
14645,1052.8673648407932
14646,1052.8673648407932
14647,1052.8673648407932
14648,1052.8673648407932
14649,1052.8673648407932
14650,1052.8673648407932
14651,1052.8673648407932
14652,1052.8673648407932
14653,1052.8673648407932
14654,1052.8673648407932
14655,1052.8673648407932
14656,1052.8673648407932
14657,1052.8673648407932
14658,1052.8673648407932
14659,1052.8673648407932
14660,1052.8673648407932
14661,1052.8673648407932
14662,1052.8673648407932
14663,1052.8673648407932
14664,1052.8673648407932
14665,1052.8673648407932
14666,1052.8673648407932
14667,1052.8673648407932
14668,1052.8673648407932
14669,1052.8673648407932
14670,1052.8673648407932
14671,1052.8673648407932
14672,1052.8673648407932
14673,1052.8673648407932
14674,1052.8673648407932
14675,1052.8673648407932
14676,1052.8673648407932
14677,1052.8673648407932
14678,1052.8673648407932
14679,1052.8673648407932
14680,1052.8673648407932
14681,1052.8673648407932
14682,1052.8673648407932
14683,1052.8673648407932
14684,1052.8673648407932
14685,1052.8673648407932
14686,1052.8673648407932
14687,1052.8673648407932
14688,1052.8673648407932
14689,1052.8673648407932
14690,1052.8673648407932
14691,1052.8673648407932
14692,1052.8673648407932
14693,1052.8673648407932
14694,1052.8673648407932
14695,1052.8673648407932
14696,1052.8673648407932
14697,1052.8673648407932
14698,1052.8673648407932
14699,1033.2196446356506
14700,1033.2196446356506
14701,1033.2196446356506
14702,1033.2196446356506
14703,1033.2196446356506
14704,1033.2196446356506
14705,1033.2196446356506
14706,1033.2196446356506
14707,1033.2196446356506
14708,1033.2196446356506
14709,1033.2196446356506
14710,1033.2196446356506
14711,1033.2196446356506
14712,1033.2196446356506
14713,1033.2196446356506
14714,1033.2196446356506
14715,1033.2196446356506
14716,1033.2196446356506
14717,1033.2196446356506
14718,1033.2196446356506
14719,1033.2196446356506
14720,1033.2196446356506
14721,1033.2196446356506
14722,1033.2196446356506
14723,1033.2196446356506
14724,1033.2196446356506
14725,1033.2196446356506
14726,1033.2196446356506
14727,1033.2196446356506
14728,1033.2196446356506
14729,1033.2196446356506
14730,1033.2196446356506
14731,1033.2196446356506
14732,1033.2196446356506
14733,1033.2196446356506
14734,1033.2196446356506
14735,1033.2196446356506
14736,1033.2196446356506
14737,1033.2196446356506
14738,1033.2196446356506
14739,1033.2196446356506
14740,1033.2196446356506
14741,1033.2196446356506
14742,1033.2196446356506
14743,1033.2196446356506
14744,1033.2196446356506
14745,1033.2196446356506
14746,1033.2196446356506
14747,1033.2196446356506
14748,1033.2196446356506
14749,1033.2196446356506
14750,1033.2196446356506
14751,1033.2196446356506
14752,1033.2196446356506
14753,1033.2196446356506
14754,1033.2196446356506
14755,1033.2196446356506
14756,1033.2196446356506
14757,1033.2196446356506
14758,1033.2196446356506
14759,1033.2196446356506
14760,1033.2196446356506
14761,1033.2196446356506
14762,1033.2196446356506
14763,1033.2196446356506
14764,1033.2196446356506
14765,1033.2196446356506
14766,1033.2196446356506
14767,1033.2196446356506
14768,1033.2196446356506
14769,1033.2196446356506
14770,1033.2196446356506
14771,1033.2196446356506
14772,1033.2196446356506
14773,1033.2196446356506
14774,1033.2196446356506
14775,1033.2196446356506
14776,1033.2196446356506
14777,1033.2196446356506
14778,1033.2196446356506
14779,1033.2196446356506
14780,1033.2196446356506
14781,1033.2196446356506
14782,1033.2196446356506
14783,1033.2196446356506
14784,1033.2196446356506
14785,1033.2196446356506
14786,1033.2196446356506
14787,1033.2196446356506
14788,1033.2196446356506
14789,1033.2196446356506
14790,1021.6909033414972
14791,1021.6909033414972
14792,1021.6909033414972
14793,1021.6909033414972
14794,1021.6909033414972
14795,1021.6909033414972
14796,1021.6909033414972
14797,1021.6909033414972
14798,1021.6909033414972
14799,1021.6909033414972
14800,1021.6909033414972
14801,1021.6909033414972
14802,1021.6909033414972
14803,1021.6909033414972
14804,1021.6909033414972
14805,1021.6909033414972
14806,1021.6909033414972
14807,1021.6909033414972
14808,1021.6909033414972
14809,1021.6909033414972
14810,1021.6909033414972
14811,1021.6909033414972
14812,1021.6909033414972
14813,1021.6909033414972
14814,1021.6909033414972
14815,1021.6909033414972
14816,1021.6909033414972
14817,1021.6909033414972
14818,1021.6909033414972
14819,1021.6909033414972
14820,1021.6909033414972
14821,1021.6909033414972
14822,1021.6909033414972
14823,1021.6909033414972
14824,1021.6909033414972
14825,1021.6909033414972
14826,1021.6909033414972
14827,1021.6909033414972
14828,1021.6909033414972
14829,1021.6909033414972
14830,1021.6909033414972
14831,1021.6909033414972
14832,1021.6909033414972
14833,1021.6909033414972
14834,1021.6909033414972
14835,1021.6909033414972
14836,1021.6909033414972
14837,1021.6909033414972
14838,1021.6909033414972
14839,1021.6909033414972
14840,1021.6909033414972
14841,1021.6909033414972
14842,1021.6909033414972
14843,1021.6909033414972
14844,1021.6909033414972
14845,1021.6909033414972
14846,1021.6909033414972
14847,1021.6909033414972
14848,1021.6909033414972
14849,1021.6909033414972
14850,1021.6909033414972
14851,1021.6909033414972
14852,1021.6909033414972
14853,1021.6909033414972
14854,1021.6909033414972
14855,1021.6909033414972
14856,1021.6909033414972
14857,1021.6909033414972
14858,1021.6909033414972
14859,1021.6909033414972
14860,1021.6909033414972
14861,1021.6909033414972
14862,1021.6909033414972
14863,1021.6909033414972
14864,1021.6909033414972
14865,1021.6909033414972
14866,1021.6909033414972
14867,1021.6909033414972
14868,1021.6909033414972
14869,1021.6909033414972
14870,1021.6909033414972
14871,1021.6909033414972
14872,1021.6909033414972
14873,1021.6909033414972
14874,1021.6909033414972
14875,1021.6909033414972
14876,1021.6909033414972
14877,1021.6909033414972
14878,1021.6909033414972
14879,1021.6909033414972
14880,1021.6909033414972
14881,1021.6909033414972
14882,1015.9122969620087
14883,1015.9122969620087
14884,1015.9122969620087
14885,1015.9122969620087
14886,1015.9122969620087
14887,1015.9122969620087
14888,1015.9122969620087
14889,1015.9122969620087
14890,1015.9122969620087
14891,1015.9122969620087
14892,1015.9122969620087
14893,1015.9122969620087
14894,1015.9122969620087
14895,1015.9122969620087
14896,1015.9122969620087
14897,1015.9122969620087
14898,1015.9122969620087
14899,1015.9122969620087
14900,1015.9122969620087
14901,1015.9122969620087
14902,1015.9122969620087
14903,1015.9122969620087
14904,1015.9122969620087
14905,1015.9122969620087
14906,1015.9122969620087
14907,1015.9122969620087
14908,1015.9122969620087
14909,1015.9122969620087
14910,1015.9122969620087
14911,1015.9122969620087
14912,1015.9122969620087
14913,1015.9122969620087
14914,1015.9122969620087
14915,1015.9122969620087
14916,1015.9122969620087
14917,1015.9122969620087
14918,1015.9122969620087
14919,1015.9122969620087
14920,1015.9122969620087
14921,1015.9122969620087
14922,1015.9122969620087
14923,1015.9122969620087
14924,1015.9122969620087
14925,1015.9122969620087
14926,1015.9122969620087
14927,1015.9122969620087
14928,1015.9122969620087
14929,1015.9122969620087
14930,1015.9122969620087
14931,1015.9122969620087
14932,1015.9122969620087
14933,1015.9122969620087
14934,1015.9122969620087
14935,1015.9122969620087
14936,1015.9122969620087
14937,1015.9122969620087
14938,1015.9122969620087
14939,1015.9122969620087
14940,1015.9122969620087
14941,1015.9122969620087
14942,1015.9122969620087
14943,1015.9122969620087
14944,1015.9122969620087
14945,1015.9122969620087
14946,1015.9122969620087
14947,1015.9122969620087
14948,1015.9122969620087
14949,1015.9122969620087
14950,1015.9122969620087
14951,1015.9122969620087
14952,1015.9122969620087
14953,1015.9122969620087
14954,1015.9122969620087
14955,1015.9122969620087
14956,1015.9122969620087
14957,1015.9122969620087
14958,1015.9122969620087
14959,1015.9122969620087
14960,1015.9122969620087
14961,1015.9122969620087
14962,1015.9122969620087
14963,1015.9122969620087
14964,1015.9122969620087
14965,1015.9122969620087
14966,1015.9122969620087
14967,1015.9122969620087
14968,1015.9122969620087
14969,1015.9122969620087
14970,1015.9122969620087
14971,1015.9122969620087
14972,1015.9122969620087
14973,1015.9122969620087
14974,1014.0122251694366
14975,1014.0122251694366
14976,1014.0122251694366
14977,1014.0122251694366
14978,1014.0122251694366
14979,1014.0122251694366
14980,1014.0122251694366
14981,1014.0122251694366
14982,1014.0122251694366
14983,1014.0122251694366
14984,1014.0122251694366
14985,1014.0122251694366
14986,1014.0122251694366
14987,1014.0122251694366
14988,1014.0122251694366
14989,1014.0122251694366
14990,1014.0122251694366
14991,1014.0122251694366
14992,1014.0122251694366
14993,1014.0122251694366
14994,1014.0122251694366
14995,1014.0122251694366
14996,1014.0122251694366
14997,1014.0122251694366
14998,1014.0122251694366
14999,1014.0122251694366
15000,1014.0122251694366
15001,1014.0122251694366
15002,1014.0122251694366
15003,1014.0122251694366
15004,1014.0122251694366
15005,1014.0122251694366
15006,1014.0122251694366
15007,1014.0122251694366
15008,1014.0122251694366
15009,1014.0122251694366
15010,1014.0122251694366
15011,1014.0122251694366
15012,1014.0122251694366
15013,1014.0122251694366
15014,1014.0122251694366
15015,1014.0122251694366
15016,1014.0122251694366
15017,1014.0122251694366
15018,1014.0122251694366
15019,1014.0122251694366
15020,1014.0122251694366
15021,1014.0122251694366
15022,1014.0122251694366
15023,1014.0122251694366
15024,1014.0122251694366
15025,1014.0122251694366
15026,1014.0122251694366
15027,1014.0122251694366
15028,1014.0122251694366
15029,1014.0122251694366
15030,1014.0122251694366
15031,1014.0122251694366
15032,1014.0122251694366
15033,1014.0122251694366
15034,1014.0122251694366
15035,1014.0122251694366
15036,1014.0122251694366
15037,1014.0122251694366
15038,1014.0122251694366
15039,1014.0122251694366
15040,1014.0122251694366
15041,1014.0122251694366
15042,1014.0122251694366
15043,1014.0122251694366
15044,1014.0122251694366
15045,1014.0122251694366
15046,1014.0122251694366
15047,1014.0122251694366
15048,1014.0122251694366
15049,1014.0122251694366
15050,1014.0122251694366
15051,1014.0122251694366
15052,1014.0122251694366
15053,1014.0122251694366
15054,1014.0122251694366
15055,1014.0122251694366
15056,1014.0122251694366
15057,1014.0122251694366
15058,1014.0122251694366
15059,1014.0122251694366
15060,1014.0122251694366
15061,1014.0122251694366
15062,1014.0122251694366
15063,1014.0122251694366
15064,1013.001064556253
15065,1013.001064556253
15066,1013.001064556253
15067,1013.001064556253
15068,1013.001064556253
15069,1013.001064556253
15070,1013.001064556253
15071,1013.001064556253
15072,1013.001064556253
15073,1013.001064556253
15074,1013.001064556253
15075,1013.001064556253
15076,1013.001064556253
15077,1013.001064556253
15078,1013.001064556253
15079,1013.001064556253
15080,1013.001064556253
15081,1013.001064556253
15082,1013.001064556253
15083,1013.001064556253
15084,1013.001064556253
15085,1013.001064556253
15086,1013.001064556253
15087,1013.001064556253
15088,1013.001064556253
15089,1013.001064556253
15090,1013.001064556253
15091,1013.001064556253
15092,1013.001064556253
15093,1013.001064556253
15094,1013.001064556253
15095,1013.001064556253
15096,1013.001064556253
15097,1013.001064556253
15098,1013.001064556253
15099,1013.001064556253
15100,1013.001064556253
15101,1013.001064556253
15102,1013.001064556253
15103,1013.001064556253
15104,1013.001064556253
15105,1013.001064556253
15106,1013.001064556253
15107,1013.001064556253
15108,1013.001064556253
15109,1013.001064556253
15110,1013.001064556253
15111,1013.001064556253
15112,1013.001064556253
15113,1013.001064556253
15114,1013.001064556253
15115,1013.001064556253
15116,1013.001064556253
15117,1013.001064556253
15118,1013.001064556253
15119,1013.001064556253
15120,1013.001064556253
15121,1013.001064556253
15122,1013.001064556253
15123,1013.001064556253
15124,1013.001064556253
15125,1013.001064556253
15126,1013.001064556253
15127,1013.001064556253
15128,1013.001064556253
15129,1013.001064556253
15130,1013.001064556253
15131,1013.001064556253
15132,1013.001064556253
15133,1013.001064556253
15134,1013.001064556253
