,NHSLTOT Index_ratio
14447,1128.8747000818546
14448,1128.8747000818546
14449,1128.8747000818546
14450,1128.8747000818546
14451,1128.8747000818546
14452,1128.8747000818546
14453,1128.8747000818546
14454,1128.8747000818546
14455,1128.8747000818546
14456,1128.8747000818546
14457,1128.8747000818546
14458,1128.8747000818546
14459,1128.8747000818546
14460,1128.8747000818546
14461,1128.8747000818546
14462,1128.8747000818546
14463,1128.8747000818546
14464,1128.8747000818546
14465,1128.8747000818546
14466,1128.8747000818546
14467,1128.8747000818546
14468,1128.8747000818546
14469,1128.8747000818546
14470,1128.8747000818546
14471,1128.8747000818546
14472,1128.8747000818546
14473,1128.8747000818546
14474,1128.8747000818546
14475,1128.8747000818546
14476,1128.8747000818546
14477,1128.8747000818546
14478,1128.8747000818546
14479,1128.8747000818546
14480,1128.8747000818546
14481,1128.8747000818546
14482,1128.8747000818546
14483,1128.8747000818546
14484,1128.8747000818546
14485,1128.8747000818546
14486,1128.8747000818546
14487,1128.8747000818546
14488,1128.8747000818546
14489,1128.8747000818546
14490,1128.8747000818546
14491,1128.8747000818546
14492,1128.8747000818546
14493,1128.8747000818546
14494,1128.8747000818546
14495,1128.8747000818546
14496,1128.8747000818546
14497,1128.8747000818546
14498,1128.8747000818546
14499,1128.8747000818546
14500,1128.8747000818546
14501,1128.8747000818546
14502,1128.8747000818546
14503,1128.8747000818546
14504,1128.8747000818546
14505,1128.8747000818546
14506,1128.8747000818546
14507,1128.8747000818546
14508,1128.8747000818546
14509,1128.8747000818546
14510,1128.8747000818546
14511,1128.8747000818546
14512,1128.8747000818546
14513,1128.8747000818546
14514,1128.8747000818546
14515,1128.8747000818546
14516,1128.8747000818546
14517,950.9059398140852
14518,950.9059398140852
14519,950.9059398140852
14520,950.9059398140852
14521,950.9059398140852
14522,950.9059398140852
14523,950.9059398140852
14524,950.9059398140852
14525,950.9059398140852
14526,950.9059398140852
14527,950.9059398140852
14528,950.9059398140852
14529,950.9059398140852
14530,950.9059398140852
14531,950.9059398140852
14532,950.9059398140852
14533,950.9059398140852
14534,950.9059398140852
14535,950.9059398140852
14536,950.9059398140852
14537,950.9059398140852
14538,950.9059398140852
14539,950.9059398140852
14540,950.9059398140852
14541,950.9059398140852
14542,950.9059398140852
14543,950.9059398140852
14544,950.9059398140852
14545,950.9059398140852
14546,950.9059398140852
14547,950.9059398140852
14548,950.9059398140852
14549,950.9059398140852
14550,950.9059398140852
14551,950.9059398140852
14552,950.9059398140852
14553,950.9059398140852
14554,950.9059398140852
14555,950.9059398140852
14556,950.9059398140852
14557,950.9059398140852
14558,950.9059398140852
14559,950.9059398140852
14560,950.9059398140852
14561,950.9059398140852
14562,950.9059398140852
14563,950.9059398140852
14564,950.9059398140852
14565,950.9059398140852
14566,950.9059398140852
14567,950.9059398140852
14568,950.9059398140852
14569,950.9059398140852
14570,950.9059398140852
14571,950.9059398140852
14572,950.9059398140852
14573,950.9059398140852
14574,950.9059398140852
14575,950.9059398140852
14576,950.9059398140852
14577,950.9059398140852
14578,950.9059398140852
14579,950.9059398140852
14580,950.9059398140852
14581,950.9059398140852
14582,950.9059398140852
14583,950.9059398140852
14584,950.9059398140852
14585,950.9059398140852
14586,950.9059398140852
14587,950.9059398140852
14588,950.9059398140852
14589,950.9059398140852
14590,950.9059398140852
14591,950.9059398140852
14592,950.9059398140852
14593,950.9059398140852
14594,950.9059398140852
14595,950.9059398140852
14596,950.9059398140852
14597,950.9059398140852
14598,950.9059398140852
14599,950.9059398140852
14600,950.9059398140852
14601,950.9059398140852
14602,950.9059398140852
14603,950.9059398140852
14604,950.9059398140852
14605,950.9059398140852
14606,950.9059398140852
14607,950.9059398140852
14608,950.9059398140852
14609,934.166197214214
14610,934.166197214214
14611,934.166197214214
14612,934.166197214214
14613,934.166197214214
14614,934.166197214214
14615,934.166197214214
14616,934.166197214214
14617,934.166197214214
14618,934.166197214214
14619,934.166197214214
14620,934.166197214214
14621,934.166197214214
14622,934.166197214214
14623,934.166197214214
14624,934.166197214214
14625,934.166197214214
14626,934.166197214214
14627,934.166197214214
14628,934.166197214214
14629,934.166197214214
14630,934.166197214214
14631,934.166197214214
14632,934.166197214214
14633,934.166197214214
14634,934.166197214214
14635,934.166197214214
14636,934.166197214214
14637,934.166197214214
14638,934.166197214214
14639,934.166197214214
14640,934.166197214214
14641,934.166197214214
14642,934.166197214214
14643,934.166197214214
14644,934.166197214214
14645,934.166197214214
14646,934.166197214214
14647,934.166197214214
14648,934.166197214214
14649,934.166197214214
14650,934.166197214214
14651,934.166197214214
14652,934.166197214214
14653,934.166197214214
14654,934.166197214214
14655,934.166197214214
14656,934.166197214214
14657,934.166197214214
14658,934.166197214214
14659,934.166197214214
14660,934.166197214214
14661,934.166197214214
14662,934.166197214214
14663,934.166197214214
14664,934.166197214214
14665,934.166197214214
14666,934.166197214214
14667,934.166197214214
14668,934.166197214214
14669,934.166197214214
14670,934.166197214214
14671,934.166197214214
14672,934.166197214214
14673,934.166197214214
14674,934.166197214214
14675,934.166197214214
14676,934.166197214214
14677,934.166197214214
14678,934.166197214214
14679,934.166197214214
14680,934.166197214214
14681,934.166197214214
14682,934.166197214214
14683,934.166197214214
14684,934.166197214214
14685,934.166197214214
14686,934.166197214214
14687,934.166197214214
14688,934.166197214214
14689,934.166197214214
14690,934.166197214214
14691,934.166197214214
14692,934.166197214214
14693,934.166197214214
14694,934.166197214214
14695,934.166197214214
14696,934.166197214214
14697,934.166197214214
14698,934.166197214214
14699,896.8072993093389
14700,896.8072993093389
14701,896.8072993093389
14702,896.8072993093389
14703,896.8072993093389
14704,896.8072993093389
14705,896.8072993093389
14706,896.8072993093389
14707,896.8072993093389
14708,896.8072993093389
14709,896.8072993093389
14710,896.8072993093389
14711,896.8072993093389
14712,896.8072993093389
14713,896.8072993093389
14714,896.8072993093389
14715,896.8072993093389
14716,896.8072993093389
14717,896.8072993093389
14718,896.8072993093389
14719,896.8072993093389
14720,896.8072993093389
14721,896.8072993093389
14722,896.8072993093389
14723,896.8072993093389
14724,896.8072993093389
14725,896.8072993093389
14726,896.8072993093389
14727,896.8072993093389
14728,896.8072993093389
14729,896.8072993093389
14730,896.8072993093389
14731,896.8072993093389
14732,896.8072993093389
14733,896.8072993093389
14734,896.8072993093389
14735,896.8072993093389
14736,896.8072993093389
14737,896.8072993093389
14738,896.8072993093389
14739,896.8072993093389
14740,896.8072993093389
14741,896.8072993093389
14742,896.8072993093389
14743,896.8072993093389
14744,896.8072993093389
14745,896.8072993093389
14746,896.8072993093389
14747,896.8072993093389
14748,896.8072993093389
14749,896.8072993093389
14750,896.8072993093389
14751,896.8072993093389
14752,896.8072993093389
14753,896.8072993093389
14754,896.8072993093389
14755,896.8072993093389
14756,896.8072993093389
14757,896.8072993093389
14758,896.8072993093389
14759,896.8072993093389
14760,896.8072993093389
14761,896.8072993093389
14762,896.8072993093389
14763,896.8072993093389
14764,896.8072993093389
14765,896.8072993093389
14766,896.8072993093389
14767,896.8072993093389
14768,896.8072993093389
14769,896.8072993093389
14770,896.8072993093389
14771,896.8072993093389
14772,896.8072993093389
14773,896.8072993093389
14774,896.8072993093389
14775,896.8072993093389
14776,896.8072993093389
14777,896.8072993093389
14778,896.8072993093389
14779,896.8072993093389
14780,896.8072993093389
14781,896.8072993093389
14782,896.8072993093389
14783,896.8072993093389
14784,896.8072993093389
14785,896.8072993093389
14786,896.8072993093389
14787,896.8072993093389
14788,896.8072993093389
14789,896.8072993093389
14790,978.747264841576
14791,978.747264841576
14792,978.747264841576
14793,978.747264841576
14794,978.747264841576
14795,978.747264841576
14796,978.747264841576
14797,978.747264841576
14798,978.747264841576
14799,978.747264841576
14800,978.747264841576
14801,978.747264841576
14802,978.747264841576
14803,978.747264841576
14804,978.747264841576
14805,978.747264841576
14806,978.747264841576
14807,978.747264841576
14808,978.747264841576
14809,978.747264841576
14810,978.747264841576
14811,978.747264841576
14812,978.747264841576
14813,978.747264841576
14814,978.747264841576
14815,978.747264841576
14816,978.747264841576
14817,978.747264841576
14818,978.747264841576
14819,978.747264841576
14820,978.747264841576
14821,978.747264841576
14822,978.747264841576
14823,978.747264841576
14824,978.747264841576
14825,978.747264841576
14826,978.747264841576
14827,978.747264841576
14828,978.747264841576
14829,978.747264841576
14830,978.747264841576
14831,978.747264841576
14832,978.747264841576
14833,978.747264841576
14834,978.747264841576
14835,978.747264841576
14836,978.747264841576
14837,978.747264841576
14838,978.747264841576
14839,978.747264841576
14840,978.747264841576
14841,978.747264841576
14842,978.747264841576
14843,978.747264841576
14844,978.747264841576
14845,978.747264841576
14846,978.747264841576
14847,978.747264841576
14848,978.747264841576
14849,978.747264841576
14850,978.747264841576
14851,978.747264841576
14852,978.747264841576
14853,978.747264841576
14854,978.747264841576
14855,978.747264841576
14856,978.747264841576
14857,978.747264841576
14858,978.747264841576
14859,978.747264841576
14860,978.747264841576
14861,978.747264841576
14862,978.747264841576
14863,978.747264841576
14864,978.747264841576
14865,978.747264841576
14866,978.747264841576
14867,978.747264841576
14868,978.747264841576
14869,978.747264841576
14870,978.747264841576
14871,978.747264841576
14872,978.747264841576
14873,978.747264841576
14874,978.747264841576
14875,978.747264841576
14876,978.747264841576
14877,978.747264841576
14878,978.747264841576
14879,978.747264841576
14880,978.747264841576
14881,978.747264841576
14882,900.7638215324927
14883,900.7638215324927
14884,900.7638215324927
14885,900.7638215324927
14886,900.7638215324927
14887,900.7638215324927
14888,900.7638215324927
14889,900.7638215324927
14890,900.7638215324927
14891,900.7638215324927
14892,900.7638215324927
14893,900.7638215324927
14894,900.7638215324927
14895,900.7638215324927
14896,900.7638215324927
14897,900.7638215324927
14898,900.7638215324927
14899,900.7638215324927
14900,900.7638215324927
14901,900.7638215324927
14902,900.7638215324927
14903,900.7638215324927
14904,900.7638215324927
14905,900.7638215324927
14906,900.7638215324927
14907,900.7638215324927
14908,900.7638215324927
14909,900.7638215324927
14910,900.7638215324927
14911,900.7638215324927
14912,900.7638215324927
14913,900.7638215324927
14914,900.7638215324927
14915,900.7638215324927
14916,900.7638215324927
14917,900.7638215324927
14918,900.7638215324927
14919,900.7638215324927
14920,900.7638215324927
14921,900.7638215324927
14922,900.7638215324927
14923,900.7638215324927
14924,900.7638215324927
14925,900.7638215324927
14926,900.7638215324927
14927,900.7638215324927
14928,900.7638215324927
14929,900.7638215324927
14930,900.7638215324927
14931,900.7638215324927
14932,900.7638215324927
14933,900.7638215324927
14934,900.7638215324927
14935,900.7638215324927
14936,900.7638215324927
14937,900.7638215324927
14938,900.7638215324927
14939,900.7638215324927
14940,900.7638215324927
14941,900.7638215324927
14942,900.7638215324927
14943,900.7638215324927
14944,900.7638215324927
14945,900.7638215324927
14946,900.7638215324927
14947,900.7638215324927
14948,900.7638215324927
14949,900.7638215324927
14950,900.7638215324927
14951,900.7638215324927
14952,900.7638215324927
14953,900.7638215324927
14954,900.7638215324927
14955,900.7638215324927
14956,900.7638215324927
14957,900.7638215324927
14958,900.7638215324927
14959,900.7638215324927
14960,900.7638215324927
14961,900.7638215324927
14962,900.7638215324927
14963,900.7638215324927
14964,900.7638215324927
14965,900.7638215324927
14966,900.7638215324927
14967,900.7638215324927
14968,900.7638215324927
14969,900.7638215324927
14970,900.7638215324927
14971,900.7638215324927
14972,900.7638215324927
14973,900.7638215324927
14974,930.9544284172456
14975,930.9544284172456
14976,930.9544284172456
14977,930.9544284172456
14978,930.9544284172456
14979,930.9544284172456
14980,930.9544284172456
14981,930.9544284172456
14982,930.9544284172456
14983,930.9544284172456
14984,930.9544284172456
14985,930.9544284172456
14986,930.9544284172456
14987,930.9544284172456
14988,930.9544284172456
14989,930.9544284172456
14990,930.9544284172456
14991,930.9544284172456
14992,930.9544284172456
14993,930.9544284172456
14994,930.9544284172456
14995,930.9544284172456
14996,930.9544284172456
14997,930.9544284172456
14998,930.9544284172456
14999,930.9544284172456
15000,930.9544284172456
15001,930.9544284172456
15002,930.9544284172456
15003,930.9544284172456
15004,930.9544284172456
15005,930.9544284172456
15006,930.9544284172456
15007,930.9544284172456
15008,930.9544284172456
15009,930.9544284172456
15010,930.9544284172456
15011,930.9544284172456
15012,930.9544284172456
15013,930.9544284172456
15014,930.9544284172456
15015,930.9544284172456
15016,930.9544284172456
15017,930.9544284172456
15018,930.9544284172456
15019,930.9544284172456
15020,930.9544284172456
15021,930.9544284172456
15022,930.9544284172456
15023,930.9544284172456
15024,930.9544284172456
15025,930.9544284172456
15026,930.9544284172456
15027,930.9544284172456
15028,930.9544284172456
15029,930.9544284172456
15030,930.9544284172456
15031,930.9544284172456
15032,930.9544284172456
15033,930.9544284172456
15034,930.9544284172456
15035,930.9544284172456
15036,930.9544284172456
15037,930.9544284172456
15038,930.9544284172456
15039,930.9544284172456
15040,930.9544284172456
15041,930.9544284172456
15042,930.9544284172456
15043,930.9544284172456
15044,930.9544284172456
15045,930.9544284172456
15046,930.9544284172456
15047,930.9544284172456
15048,930.9544284172456
15049,930.9544284172456
15050,930.9544284172456
15051,930.9544284172456
15052,930.9544284172456
15053,930.9544284172456
15054,930.9544284172456
15055,930.9544284172456
15056,930.9544284172456
15057,930.9544284172456
15058,930.9544284172456
15059,930.9544284172456
15060,930.9544284172456
15061,930.9544284172456
15062,930.9544284172456
15063,930.9544284172456
15064,1132.2576480100436
15065,1132.2576480100436
15066,1132.2576480100436
15067,1132.2576480100436
15068,1132.2576480100436
15069,1132.2576480100436
15070,1132.2576480100436
