,PCE DEFY Index_ratio
14076,1081.8521556831647
14077,1081.8521556831647
14078,1081.8521556831647
14079,1081.8521556831647
14080,1081.8521556831647
14081,1081.8521556831647
14082,1081.8521556831647
14083,1081.8521556831647
14084,1081.8521556831647
14085,1081.8521556831647
14086,1081.8521556831647
14087,1081.8521556831647
14088,1081.8521556831647
14089,1081.8521556831647
14090,1081.8521556831647
14091,1081.8521556831647
14092,1081.8521556831647
14093,1081.8521556831647
14094,1081.8521556831647
14095,1081.8521556831647
14096,1081.8521556831647
14097,1081.8521556831647
14098,1081.8521556831647
14099,1081.8521556831647
14100,1081.8521556831647
14101,1081.8521556831647
14102,1081.8521556831647
14103,1081.8521556831647
14104,1081.8521556831647
14105,1081.8521556831647
14106,1081.8521556831647
14107,1081.8521556831647
14108,1081.8521556831647
14109,1081.8521556831647
14110,1081.8521556831647
14111,1081.8521556831647
14112,1081.8521556831647
14113,1081.8521556831647
14114,1081.8521556831647
14115,1081.8521556831647
14116,1081.8521556831647
14117,1081.8521556831647
14118,1081.8521556831647
14119,1081.8521556831647
14120,1081.8521556831647
14121,1081.8521556831647
14122,1081.8521556831647
14123,1081.8521556831647
14124,1081.8521556831647
14125,1081.8521556831647
14126,1081.8521556831647
14127,1081.8521556831647
14128,1081.8521556831647
14129,1081.8521556831647
14130,1081.8521556831647
14131,1081.8521556831647
14132,1081.8521556831647
14133,1081.8521556831647
14134,1081.8521556831647
14135,1081.8521556831647
14136,1081.8521556831647
14137,1081.8521556831647
14138,1081.8521556831647
14139,1081.8521556831647
14140,1081.8521556831647
14141,1081.8521556831647
14142,1081.8521556831647
14143,1081.8521556831647
14144,1081.8521556831647
14145,1081.8521556831647
14146,1081.8521556831647
14147,1081.8521556831647
14148,1081.8521556831647
14149,1081.8521556831647
14150,1081.8521556831647
14151,1081.8521556831647
14152,1041.8948521358163
14153,1041.8948521358163
14154,1041.8948521358163
14155,1041.8948521358163
14156,1041.8948521358163
14157,1041.8948521358163
14158,1041.8948521358163
14159,1041.8948521358163
14160,1041.8948521358163
14161,1041.8948521358163
14162,1041.8948521358163
14163,1041.8948521358163
14164,1041.8948521358163
14165,1041.8948521358163
14166,1041.8948521358163
14167,1041.8948521358163
14168,1041.8948521358163
14169,1041.8948521358163
14170,1041.8948521358163
14171,1041.8948521358163
14172,1041.8948521358163
14173,1041.8948521358163
14174,1041.8948521358163
14175,1041.8948521358163
14176,1041.8948521358163
14177,1041.8948521358163
14178,1041.8948521358163
14179,1041.8948521358163
14180,1041.8948521358163
14181,1041.8948521358163
14182,1041.8948521358163
14183,1041.8948521358163
14184,1041.8948521358163
14185,1041.8948521358163
14186,1041.8948521358163
14187,1041.8948521358163
14188,1041.8948521358163
14189,1041.8948521358163
14190,1041.8948521358163
14191,1041.8948521358163
14192,1041.8948521358163
14193,1041.8948521358163
14194,1041.8948521358163
14195,1041.8948521358163
14196,1041.8948521358163
14197,1041.8948521358163
14198,1041.8948521358163
14199,1041.8948521358163
14200,1041.8948521358163
14201,1041.8948521358163
14202,1041.8948521358163
14203,1041.8948521358163
14204,1041.8948521358163
14205,1041.8948521358163
14206,1041.8948521358163
14207,1041.8948521358163
14208,1041.8948521358163
14209,1041.8948521358163
14210,1041.8948521358163
14211,1041.8948521358163
14212,1041.8948521358163
14213,1041.8948521358163
14214,1041.8948521358163
14215,1041.8948521358163
14216,1041.8948521358163
14217,1041.8948521358163
14218,1041.8948521358163
14219,1041.8948521358163
14220,1041.8948521358163
14221,1041.8948521358163
14222,1041.8948521358163
14223,1041.8948521358163
14224,1041.8948521358163
14225,1041.8948521358163
14226,1041.8948521358163
14227,1041.8948521358163
14228,1041.8948521358163
14229,1041.8948521358163
14230,1041.8948521358163
14231,1041.8948521358163
14232,1041.8948521358163
14233,1041.8948521358163
14234,1041.8948521358163
14235,1041.8948521358163
14236,1041.8948521358163
14237,1041.8948521358163
14238,1041.8948521358163
14239,1041.8948521358163
14240,1041.8948521358163
14241,1041.8948521358163
14242,1041.8948521358163
14243,1041.8948521358163
14244,1072.9975178858226
14245,1072.9975178858226
14246,1072.9975178858226
14247,1072.9975178858226
14248,1072.9975178858226
14249,1072.9975178858226
14250,1072.9975178858226
14251,1072.9975178858226
14252,1072.9975178858226
14253,1072.9975178858226
14254,1072.9975178858226
14255,1072.9975178858226
14256,1072.9975178858226
14257,1072.9975178858226
14258,1072.9975178858226
14259,1072.9975178858226
14260,1072.9975178858226
14261,1072.9975178858226
14262,1072.9975178858226
14263,1072.9975178858226
14264,1072.9975178858226
14265,1072.9975178858226
14266,1072.9975178858226
14267,1072.9975178858226
14268,1072.9975178858226
14269,1072.9975178858226
14270,1072.9975178858226
14271,1072.9975178858226
14272,1072.9975178858226
14273,1072.9975178858226
14274,1072.9975178858226
14275,1072.9975178858226
14276,1072.9975178858226
14277,1072.9975178858226
14278,1072.9975178858226
14279,1072.9975178858226
14280,1072.9975178858226
14281,1072.9975178858226
14282,1072.9975178858226
14283,1072.9975178858226
14284,1072.9975178858226
14285,1072.9975178858226
14286,1072.9975178858226
14287,1072.9975178858226
14288,1072.9975178858226
14289,1072.9975178858226
14290,1072.9975178858226
14291,1072.9975178858226
14292,1072.9975178858226
14293,1072.9975178858226
14294,1072.9975178858226
14295,1072.9975178858226
14296,1072.9975178858226
14297,1072.9975178858226
14298,1072.9975178858226
14299,1072.9975178858226
14300,1072.9975178858226
14301,1072.9975178858226
14302,1072.9975178858226
14303,1072.9975178858226
14304,1072.9975178858226
14305,1072.9975178858226
14306,1072.9975178858226
14307,1072.9975178858226
14308,1072.9975178858226
14309,1072.9975178858226
14310,1072.9975178858226
14311,1072.9975178858226
14312,1072.9975178858226
14313,1072.9975178858226
14314,1072.9975178858226
14315,1072.9975178858226
14316,1072.9975178858226
14317,1072.9975178858226
14318,1072.9975178858226
14319,1072.9975178858226
14320,1072.9975178858226
14321,1072.9975178858226
14322,1072.9975178858226
14323,1072.9975178858226
14324,1072.9975178858226
14325,1072.9975178858226
14326,1072.9975178858226
14327,1072.9975178858226
14328,1072.9975178858226
14329,1072.9975178858226
14330,1072.9975178858226
14331,1072.9975178858226
14332,1072.9975178858226
14333,1072.9975178858226
14334,1074.1937081446342
14335,1074.1937081446342
14336,1074.1937081446342
14337,1074.1937081446342
14338,1074.1937081446342
14339,1074.1937081446342
14340,1074.1937081446342
14341,1074.1937081446342
14342,1074.1937081446342
14343,1074.1937081446342
14344,1074.1937081446342
14345,1074.1937081446342
14346,1074.1937081446342
14347,1074.1937081446342
14348,1074.1937081446342
14349,1074.1937081446342
14350,1074.1937081446342
14351,1074.1937081446342
14352,1074.1937081446342
14353,1074.1937081446342
14354,1074.1937081446342
14355,1074.1937081446342
14356,1074.1937081446342
14357,1074.1937081446342
14358,1074.1937081446342
14359,1074.1937081446342
14360,1074.1937081446342
14361,1074.1937081446342
14362,1074.1937081446342
14363,1074.1937081446342
14364,1074.1937081446342
14365,1074.1937081446342
14366,1074.1937081446342
14367,1074.1937081446342
14368,1074.1937081446342
14369,1074.1937081446342
14370,1074.1937081446342
14371,1074.1937081446342
14372,1074.1937081446342
14373,1074.1937081446342
14374,1074.1937081446342
14375,1074.1937081446342
14376,1074.1937081446342
14377,1074.1937081446342
14378,1074.1937081446342
14379,1074.1937081446342
14380,1074.1937081446342
14381,1074.1937081446342
14382,1074.1937081446342
14383,1074.1937081446342
14384,1074.1937081446342
14385,1074.1937081446342
14386,1074.1937081446342
14387,1074.1937081446342
14388,1074.1937081446342
14389,1074.1937081446342
14390,1074.1937081446342
14391,1074.1937081446342
14392,1074.1937081446342
14393,1074.1937081446342
14394,1074.1937081446342
14395,1074.1937081446342
14396,1074.1937081446342
14397,1074.1937081446342
14398,1074.1937081446342
14399,1074.1937081446342
14400,1074.1937081446342
14401,1074.1937081446342
14402,1074.1937081446342
14403,1074.1937081446342
14404,1074.1937081446342
14405,1074.1937081446342
14406,1074.1937081446342
14407,1074.1937081446342
14408,1074.1937081446342
14409,1074.1937081446342
14410,1074.1937081446342
14411,1074.1937081446342
14412,1074.1937081446342
14413,1074.1937081446342
14414,1074.1937081446342
14415,1074.1937081446342
14416,1074.1937081446342
14417,1074.1937081446342
14418,1074.1937081446342
14419,1074.1937081446342
14420,1074.1937081446342
14421,1074.1937081446342
14422,1074.1937081446342
14423,1074.1937081446342
14424,1074.1937081446342
14425,914.797442219416
14426,914.797442219416
14427,914.797442219416
14428,914.797442219416
14429,914.797442219416
14430,914.797442219416
14431,914.797442219416
14432,914.797442219416
14433,914.797442219416
14434,914.797442219416
14435,914.797442219416
14436,914.797442219416
14437,914.797442219416
14438,914.797442219416
14439,914.797442219416
14440,914.797442219416
14441,914.797442219416
14442,914.797442219416
14443,914.797442219416
14444,914.797442219416
14445,914.797442219416
14446,914.797442219416
14447,914.797442219416
14448,914.797442219416
14449,914.797442219416
14450,914.797442219416
14451,914.797442219416
14452,914.797442219416
14453,914.797442219416
14454,914.797442219416
14455,914.797442219416
14456,914.797442219416
14457,914.797442219416
14458,914.797442219416
14459,914.797442219416
14460,914.797442219416
14461,914.797442219416
14462,914.797442219416
14463,914.797442219416
14464,914.797442219416
14465,914.797442219416
14466,914.797442219416
14467,914.797442219416
14468,914.797442219416
14469,914.797442219416
14470,914.797442219416
14471,914.797442219416
14472,914.797442219416
14473,914.797442219416
14474,914.797442219416
14475,914.797442219416
14476,914.797442219416
14477,914.797442219416
14478,914.797442219416
14479,914.797442219416
14480,914.797442219416
14481,914.797442219416
14482,914.797442219416
14483,914.797442219416
14484,914.797442219416
14485,914.797442219416
14486,914.797442219416
14487,914.797442219416
14488,914.797442219416
14489,914.797442219416
14490,914.797442219416
14491,914.797442219416
14492,914.797442219416
14493,914.797442219416
14494,914.797442219416
14495,914.797442219416
14496,914.797442219416
14497,914.797442219416
14498,914.797442219416
14499,914.797442219416
14500,914.797442219416
14501,914.797442219416
14502,914.797442219416
14503,914.797442219416
14504,914.797442219416
14505,914.797442219416
14506,914.797442219416
14507,914.797442219416
14508,914.797442219416
14509,914.797442219416
14510,914.797442219416
14511,914.797442219416
14512,914.797442219416
14513,914.797442219416
14514,914.797442219416
14515,914.797442219416
14516,914.797442219416
14517,886.5902293120633
14518,886.5902293120633
14519,886.5902293120633
14520,886.5902293120633
14521,886.5902293120633
14522,886.5902293120633
14523,886.5902293120633
14524,886.5902293120633
14525,886.5902293120633
14526,886.5902293120633
14527,886.5902293120633
14528,886.5902293120633
14529,886.5902293120633
14530,886.5902293120633
14531,886.5902293120633
14532,886.5902293120633
14533,886.5902293120633
14534,886.5902293120633
14535,886.5902293120633
14536,886.5902293120633
14537,886.5902293120633
14538,886.5902293120633
14539,886.5902293120633
14540,886.5902293120633
14541,886.5902293120633
14542,886.5902293120633
14543,886.5902293120633
14544,886.5902293120633
14545,886.5902293120633
14546,886.5902293120633
14547,886.5902293120633
14548,886.5902293120633
14549,886.5902293120633
14550,886.5902293120633
14551,886.5902293120633
14552,886.5902293120633
14553,886.5902293120633
14554,886.5902293120633
14555,886.5902293120633
14556,886.5902293120633
14557,886.5902293120633
14558,886.5902293120633
14559,886.5902293120633
14560,886.5902293120633
14561,886.5902293120633
14562,886.5902293120633
14563,886.5902293120633
14564,886.5902293120633
14565,886.5902293120633
14566,886.5902293120633
14567,886.5902293120633
14568,886.5902293120633
14569,886.5902293120633
14570,886.5902293120633
14571,886.5902293120633
14572,886.5902293120633
14573,886.5902293120633
14574,886.5902293120633
14575,886.5902293120633
14576,886.5902293120633
14577,886.5902293120633
14578,886.5902293120633
14579,886.5902293120633
14580,886.5902293120633
14581,886.5902293120633
14582,886.5902293120633
14583,886.5902293120633
14584,886.5902293120633
14585,886.5902293120633
14586,886.5902293120633
14587,886.5902293120633
14588,886.5902293120633
14589,886.5902293120633
14590,886.5902293120633
14591,886.5902293120633
14592,886.5902293120633
14593,886.5902293120633
14594,886.5902293120633
14595,886.5902293120633
14596,886.5902293120633
14597,886.5902293120633
14598,886.5902293120633
14599,886.5902293120633
14600,886.5902293120633
14601,886.5902293120633
14602,886.5902293120633
14603,886.5902293120633
14604,886.5902293120633
14605,886.5902293120633
14606,886.5902293120633
14607,886.5902293120633
14608,886.5902293120633
14609,1043.7759660138072
14610,1043.7759660138072
14611,1043.7759660138072
14612,1043.7759660138072
14613,1043.7759660138072
14614,1043.7759660138072
14615,1043.7759660138072
14616,1043.7759660138072
14617,1043.7759660138072
14618,1043.7759660138072
14619,1043.7759660138072
14620,1043.7759660138072
14621,1043.7759660138072
14622,1043.7759660138072
14623,1043.7759660138072
14624,1043.7759660138072
14625,1043.7759660138072
14626,1043.7759660138072
14627,1043.7759660138072
14628,1043.7759660138072
14629,1043.7759660138072
14630,1043.7759660138072
14631,1043.7759660138072
14632,1043.7759660138072
14633,1043.7759660138072
14634,1043.7759660138072
14635,1043.7759660138072
14636,1043.7759660138072
14637,1043.7759660138072
14638,1043.7759660138072
14639,1043.7759660138072
14640,1043.7759660138072
14641,1043.7759660138072
14642,1043.7759660138072
14643,1043.7759660138072
14644,1043.7759660138072
14645,1043.7759660138072
14646,1043.7759660138072
14647,1043.7759660138072
14648,1043.7759660138072
14649,1043.7759660138072
14650,1043.7759660138072
14651,1043.7759660138072
14652,1043.7759660138072
14653,1043.7759660138072
14654,1043.7759660138072
14655,1043.7759660138072
14656,1043.7759660138072
14657,1043.7759660138072
14658,1043.7759660138072
14659,1043.7759660138072
14660,1043.7759660138072
14661,1043.7759660138072
14662,1043.7759660138072
14663,1043.7759660138072
14664,1043.7759660138072
14665,1043.7759660138072
14666,1043.7759660138072
14667,1043.7759660138072
14668,1043.7759660138072
14669,1043.7759660138072
14670,1043.7759660138072
14671,1043.7759660138072
14672,1043.7759660138072
14673,1043.7759660138072
14674,1043.7759660138072
14675,1043.7759660138072
14676,1043.7759660138072
14677,1043.7759660138072
14678,1043.7759660138072
14679,1043.7759660138072
14680,1043.7759660138072
14681,1043.7759660138072
14682,1043.7759660138072
14683,1043.7759660138072
14684,1043.7759660138072
14685,1043.7759660138072
