,LEI CHNG Index_ratio
22584,-1627.1186440677968
22585,-1627.1186440677968
22586,-1627.1186440677968
22587,-1627.1186440677968
22588,-1627.1186440677968
22589,-1627.1186440677968
22590,-1627.1186440677968
22591,-1627.1186440677968
22592,-1627.1186440677968
22593,-1627.1186440677968
22594,-1627.1186440677968
22595,-1627.1186440677968
22596,-1627.1186440677968
22597,-1627.1186440677968
22598,-1627.1186440677968
22599,-1627.1186440677968
22600,-1627.1186440677968
22601,-1627.1186440677968
22602,-1627.1186440677968
22603,-1627.1186440677968
22604,-1627.1186440677968
22605,-1627.1186440677968
22606,-1627.1186440677968
22607,-1627.1186440677968
22608,-1627.1186440677968
22609,-1627.1186440677968
22610,-1627.1186440677968
22611,-1627.1186440677968
22612,-1627.1186440677968
22613,-1627.1186440677968
22614,-1627.1186440677968
22615,-1627.1186440677968
22616,-1627.1186440677968
22617,-1627.1186440677968
22618,-1627.1186440677968
22619,-1627.1186440677968
22620,-1627.1186440677968
22621,-1627.1186440677968
22622,-1627.1186440677968
22623,-1627.1186440677968
22624,-1627.1186440677968
22625,-1627.1186440677968
22626,-1627.1186440677968
22627,-1627.1186440677968
22628,-1627.1186440677968
22629,-1627.1186440677968
22630,-1627.1186440677968
22631,-1627.1186440677968
22632,-1627.1186440677968
22633,-1627.1186440677968
22634,-1627.1186440677968
22635,-1627.1186440677968
22636,-1627.1186440677968
22637,-1627.1186440677968
22638,-1627.1186440677968
22639,-1627.1186440677968
22640,-1627.1186440677968
22641,-1627.1186440677968
22642,-1627.1186440677968
22643,-1627.1186440677968
22644,4212.454212454213
22645,4212.454212454213
22646,4212.454212454213
22647,4212.454212454213
22648,4212.454212454213
22649,4212.454212454213
22650,4212.454212454213
22651,4212.454212454213
22652,4212.454212454213
22653,4212.454212454213
22654,4212.454212454213
22655,4212.454212454213
22656,4212.454212454213
22657,4212.454212454213
22658,4212.454212454213
22659,4212.454212454213
22660,4212.454212454213
22661,4212.454212454213
22662,4212.454212454213
22663,4212.454212454213
22664,4212.454212454213
22665,4212.454212454213
22666,4212.454212454213
22667,4212.454212454213
22668,4212.454212454213
22669,4212.454212454213
22670,4212.454212454213
22671,4212.454212454213
22672,4212.454212454213
22673,4212.454212454213
22674,4212.454212454213
22675,4212.454212454213
22676,4212.454212454213
22677,4212.454212454213
22678,4212.454212454213
22679,4212.454212454213
22680,4212.454212454213
22681,4212.454212454213
22682,4212.454212454213
22683,4212.454212454213
22684,4212.454212454213
22685,4212.454212454213
22686,4212.454212454213
22687,4212.454212454213
22688,4212.454212454213
22689,4212.454212454213
22690,4212.454212454213
22691,4212.454212454213
22692,4212.454212454213
22693,4212.454212454213
22694,4212.454212454213
22695,4212.454212454213
22696,4212.454212454213
22697,4212.454212454213
22698,4212.454212454213
22699,4212.454212454213
22700,4212.454212454213
22701,4212.454212454213
22702,4212.454212454213
22703,4212.454212454213
22704,4212.454212454213
22705,4212.454212454213
22706,4212.454212454213
22707,4212.454212454213
22708,4212.454212454213
22709,4212.454212454213
22710,4212.454212454213
22711,4212.454212454213
22712,4212.454212454213
22713,4212.454212454213
22714,4212.454212454213
22715,4212.454212454213
22716,4212.454212454213
22717,4212.454212454213
22718,4212.454212454213
22719,4212.454212454213
22720,4212.454212454213
22721,4212.454212454213
22722,4212.454212454213
22723,4212.454212454213
22724,4212.454212454213
22725,4212.454212454213
22726,4212.454212454213
22727,4212.454212454213
22728,4212.454212454213
22729,4212.454212454213
22730,4212.454212454213
22731,4212.454212454213
22732,4212.454212454213
22733,4212.454212454213
22734,4212.454212454213
22735,342.49999999999994
22736,342.49999999999994
22737,342.49999999999994
22738,342.49999999999994
22739,342.49999999999994
22740,342.49999999999994
22741,342.49999999999994
22742,342.49999999999994
22743,342.49999999999994
22744,342.49999999999994
22745,342.49999999999994
22746,342.49999999999994
22747,342.49999999999994
22748,342.49999999999994
22749,342.49999999999994
22750,342.49999999999994
22751,342.49999999999994
22752,342.49999999999994
22753,342.49999999999994
22754,342.49999999999994
22755,342.49999999999994
22756,342.49999999999994
22757,342.49999999999994
22758,342.49999999999994
22759,342.49999999999994
22760,342.49999999999994
22761,342.49999999999994
22762,342.49999999999994
22763,342.49999999999994
22764,342.49999999999994
22765,342.49999999999994
22766,342.49999999999994
22767,342.49999999999994
22768,342.49999999999994
22769,342.49999999999994
22770,342.49999999999994
22771,342.49999999999994
22772,342.49999999999994
22773,342.49999999999994
22774,342.49999999999994
22775,342.49999999999994
22776,342.49999999999994
22777,342.49999999999994
22778,342.49999999999994
22779,342.49999999999994
22780,342.49999999999994
22781,342.49999999999994
22782,342.49999999999994
22783,342.49999999999994
22784,342.49999999999994
22785,342.49999999999994
22786,342.49999999999994
22787,342.49999999999994
22788,342.49999999999994
22789,342.49999999999994
22790,342.49999999999994
22791,342.49999999999994
22792,342.49999999999994
22793,342.49999999999994
22794,342.49999999999994
22795,342.49999999999994
22796,342.49999999999994
22797,342.49999999999994
22798,342.49999999999994
22799,342.49999999999994
22800,342.49999999999994
22801,342.49999999999994
22802,342.49999999999994
22803,342.49999999999994
22804,342.49999999999994
22805,342.49999999999994
22806,342.49999999999994
22807,342.49999999999994
22808,342.49999999999994
22809,342.49999999999994
22810,342.49999999999994
22811,342.49999999999994
22812,342.49999999999994
22813,342.49999999999994
22814,342.49999999999994
22815,342.49999999999994
22816,342.49999999999994
22817,342.49999999999994
22818,342.49999999999994
22819,342.49999999999994
22820,342.49999999999994
22821,342.49999999999994
22822,342.49999999999994
22823,342.49999999999994
22824,342.49999999999994
22825,342.49999999999994
22826,-1241.8279911139318
22827,-1241.8279911139318
22828,-1241.8279911139318
22829,-1241.8279911139318
22830,-1241.8279911139318
22831,-1241.8279911139318
22832,-1241.8279911139318
22833,-1241.8279911139318
22834,-1241.8279911139318
22835,-1241.8279911139318
22836,-1241.8279911139318
22837,-1241.8279911139318
22838,-1241.8279911139318
22839,-1241.8279911139318
22840,-1241.8279911139318
22841,-1241.8279911139318
22842,-1241.8279911139318
22843,-1241.8279911139318
22844,-1241.8279911139318
22845,-1241.8279911139318
22846,-1241.8279911139318
22847,-1241.8279911139318
22848,-1241.8279911139318
22849,-1241.8279911139318
22850,-1241.8279911139318
22851,-1241.8279911139318
22852,-1241.8279911139318
22853,-1241.8279911139318
22854,-1241.8279911139318
22855,-1241.8279911139318
22856,-1241.8279911139318
22857,-1241.8279911139318
22858,-1241.8279911139318
22859,-1241.8279911139318
22860,-1241.8279911139318
22861,-1241.8279911139318
22862,-1241.8279911139318
22863,-1241.8279911139318
22864,-1241.8279911139318
22865,-1241.8279911139318
22866,-1241.8279911139318
22867,-1241.8279911139318
22868,-1241.8279911139318
22869,-1241.8279911139318
22870,-1241.8279911139318
22871,-1241.8279911139318
22872,-1241.8279911139318
22873,-1241.8279911139318
22874,-1241.8279911139318
22875,-1241.8279911139318
22876,-1241.8279911139318
22877,-1241.8279911139318
22878,-1241.8279911139318
22879,-1241.8279911139318
22880,-1241.8279911139318
22881,-1241.8279911139318
22882,-1241.8279911139318
22883,-1241.8279911139318
22884,-1241.8279911139318
22885,-1241.8279911139318
22886,-1241.8279911139318
22887,-1241.8279911139318
22888,-1241.8279911139318
22889,-1241.8279911139318
22890,-1241.8279911139318
22891,-1241.8279911139318
22892,-1241.8279911139318
22893,-1241.8279911139318
22894,-1241.8279911139318
22895,-1241.8279911139318
22896,-1241.8279911139318
22897,-1241.8279911139318
22898,-1241.8279911139318
22899,-1241.8279911139318
22900,-1241.8279911139318
22901,-1241.8279911139318
22902,-1241.8279911139318
22903,-1241.8279911139318
22904,-1241.8279911139318
22905,-1241.8279911139318
22906,-1241.8279911139318
22907,-1241.8279911139318
22908,-1241.8279911139318
22909,-1241.8279911139318
22910,-1241.8279911139318
22911,-1241.8279911139318
22912,-1241.8279911139318
22913,-1241.8279911139318
22914,-1241.8279911139318
22915,-1241.8279911139318
22916,-1241.8279911139318
22917,-1241.8279911139318
22918,-1238.3720930232557
22919,-1238.3720930232557
22920,-1238.3720930232557
22921,-1238.3720930232557
22922,-1238.3720930232557
22923,-1238.3720930232557
22924,-1238.3720930232557
22925,-1238.3720930232557
22926,-1238.3720930232557
22927,-1238.3720930232557
22928,-1238.3720930232557
22929,-1238.3720930232557
22930,-1238.3720930232557
22931,-1238.3720930232557
22932,-1238.3720930232557
22933,-1238.3720930232557
22934,-1238.3720930232557
22935,-1238.3720930232557
22936,-1238.3720930232557
22937,-1238.3720930232557
22938,-1238.3720930232557
22939,-1238.3720930232557
22940,-1238.3720930232557
22941,-1238.3720930232557
22942,-1238.3720930232557
22943,-1238.3720930232557
22944,-1238.3720930232557
22945,-1238.3720930232557
22946,-1238.3720930232557
22947,-1238.3720930232557
22948,-1238.3720930232557
22949,-1238.3720930232557
22950,-1238.3720930232557
22951,-1238.3720930232557
22952,-1238.3720930232557
22953,-1238.3720930232557
22954,-1238.3720930232557
22955,-1238.3720930232557
22956,-1238.3720930232557
22957,-1238.3720930232557
22958,-1238.3720930232557
22959,-1238.3720930232557
22960,-1238.3720930232557
22961,-1238.3720930232557
22962,-1238.3720930232557
22963,-1238.3720930232557
22964,-1238.3720930232557
22965,-1238.3720930232557
22966,-1238.3720930232557
22967,-1238.3720930232557
22968,-1238.3720930232557
22969,-1238.3720930232557
22970,-1238.3720930232557
22971,-1238.3720930232557
22972,-1238.3720930232557
22973,-1238.3720930232557
22974,-1238.3720930232557
22975,-1238.3720930232557
22976,-1238.3720930232557
22977,-1238.3720930232557
22978,-1238.3720930232557
22979,-1238.3720930232557
22980,-1238.3720930232557
22981,-1238.3720930232557
22982,-1238.3720930232557
22983,-1238.3720930232557
22984,-1238.3720930232557
22985,-1238.3720930232557
22986,-1238.3720930232557
22987,-1238.3720930232557
22988,-1238.3720930232557
22989,-1238.3720930232557
22990,-1238.3720930232557
22991,-1238.3720930232557
22992,-1238.3720930232557
22993,-1238.3720930232557
22994,-1238.3720930232557
22995,-1238.3720930232557
22996,-1238.3720930232557
22997,-1238.3720930232557
22998,-1238.3720930232557
22999,-1238.3720930232557
23000,-1238.3720930232557
23001,-1238.3720930232557
23002,-1238.3720930232557
23003,-1238.3720930232557
23004,-1238.3720930232557
23005,-1238.3720930232557
23006,-1238.3720930232557
23007,-1238.3720930232557
23008,-1238.3720930232557
23009,-1238.3720930232557
23010,1842.8794992175272
23011,1842.8794992175272
23012,1842.8794992175272
23013,1842.8794992175272
23014,1842.8794992175272
23015,1842.8794992175272
23016,1842.8794992175272
23017,1842.8794992175272
23018,1842.8794992175272
23019,1842.8794992175272
23020,1842.8794992175272
23021,1842.8794992175272
23022,1842.8794992175272
23023,1842.8794992175272
23024,1842.8794992175272
23025,1842.8794992175272
23026,1842.8794992175272
23027,1842.8794992175272
23028,1842.8794992175272
23029,1842.8794992175272
23030,1842.8794992175272
23031,1842.8794992175272
23032,1842.8794992175272
23033,1842.8794992175272
23034,1842.8794992175272
23035,1842.8794992175272
23036,1842.8794992175272
23037,1842.8794992175272
23038,1842.8794992175272
23039,1842.8794992175272
23040,1842.8794992175272
23041,1842.8794992175272
23042,1842.8794992175272
23043,1842.8794992175272
23044,1842.8794992175272
23045,1842.8794992175272
23046,1842.8794992175272
23047,1842.8794992175272
23048,1842.8794992175272
23049,1842.8794992175272
23050,1842.8794992175272
23051,1842.8794992175272
23052,1842.8794992175272
23053,1842.8794992175272
23054,1842.8794992175272
23055,1842.8794992175272
23056,1842.8794992175272
23057,1842.8794992175272
23058,1842.8794992175272
23059,1842.8794992175272
23060,1842.8794992175272
23061,1842.8794992175272
23062,1842.8794992175272
23063,1842.8794992175272
23064,1842.8794992175272
23065,1842.8794992175272
23066,1842.8794992175272
23067,1842.8794992175272
23068,1842.8794992175272
23069,1842.8794992175272
23070,1842.8794992175272
23071,1842.8794992175272
23072,1842.8794992175272
23073,1842.8794992175272
23074,1842.8794992175272
23075,1842.8794992175272
23076,1842.8794992175272
23077,1842.8794992175272
23078,1842.8794992175272
23079,1842.8794992175272
23080,1842.8794992175272
23081,1842.8794992175272
23082,1842.8794992175272
23083,1842.8794992175272
23084,1842.8794992175272
23085,1842.8794992175272
23086,1842.8794992175272
23087,1842.8794992175272
23088,1842.8794992175272
23089,1842.8794992175272
23090,1842.8794992175272
23091,1842.8794992175272
23092,1842.8794992175272
23093,1842.8794992175272
23094,1842.8794992175272
23095,1842.8794992175272
23096,1842.8794992175272
23097,1842.8794992175272
23098,1842.8794992175272
23099,1842.8794992175272
23100,558.894230769231
23101,558.894230769231
23102,558.894230769231
23103,558.894230769231
23104,558.894230769231
23105,558.894230769231
23106,558.894230769231
23107,558.894230769231
23108,558.894230769231
23109,558.894230769231
23110,558.894230769231
23111,558.894230769231
23112,558.894230769231
23113,558.894230769231
23114,558.894230769231
23115,558.894230769231
23116,558.894230769231
23117,558.894230769231
23118,558.894230769231
23119,558.894230769231
23120,558.894230769231
23121,558.894230769231
23122,558.894230769231
23123,558.894230769231
23124,558.894230769231
23125,558.894230769231
23126,558.894230769231
23127,558.894230769231
23128,558.894230769231
23129,558.894230769231
23130,558.894230769231
23131,558.894230769231
23132,558.894230769231
23133,558.894230769231
23134,558.894230769231
23135,558.894230769231
23136,558.894230769231
23137,558.894230769231
23138,558.894230769231
23139,558.894230769231
23140,558.894230769231
23141,558.894230769231
23142,558.894230769231
23143,558.894230769231
23144,558.894230769231
23145,558.894230769231
23146,558.894230769231
23147,558.894230769231
23148,558.894230769231
23149,558.894230769231
23150,558.894230769231
23151,558.894230769231
23152,558.894230769231
23153,558.894230769231
23154,558.894230769231
23155,558.894230769231
23156,558.894230769231
23157,558.894230769231
23158,558.894230769231
23159,558.894230769231
23160,558.894230769231
23161,558.894230769231
23162,558.894230769231
23163,558.894230769231
23164,558.894230769231
23165,558.894230769231
23166,558.894230769231
23167,558.894230769231
23168,558.894230769231
23169,558.894230769231
23170,558.894230769231
23171,558.894230769231
23172,558.894230769231
23173,558.894230769231
23174,558.894230769231
23175,558.894230769231
23176,558.894230769231
23177,558.894230769231
23178,558.894230769231
23179,558.894230769231
23180,558.894230769231
23181,558.894230769231
23182,558.894230769231
