,PCE DEFM Index_ratio
23424,1228.3154121863806
23425,1228.3154121863806
23426,1228.3154121863806
23427,1228.3154121863806
23428,1228.3154121863806
23429,1228.3154121863806
23430,1228.3154121863806
23431,1228.3154121863806
23432,1228.3154121863806
23433,1228.3154121863806
23434,1228.3154121863806
23435,1228.3154121863806
23436,1228.3154121863806
23437,1228.3154121863806
23438,1228.3154121863806
23439,1228.3154121863806
23440,1228.3154121863806
23441,1228.3154121863806
23442,1228.3154121863806
23443,1228.3154121863806
23444,1228.3154121863806
23445,1228.3154121863806
23446,1228.3154121863806
23447,1228.3154121863806
23448,1228.3154121863806
23449,1228.3154121863806
23450,1228.3154121863806
23451,1228.3154121863806
23452,1228.3154121863806
23453,1228.3154121863806
23454,1228.3154121863806
23455,1228.3154121863806
23456,1228.3154121863806
23457,1228.3154121863806
23458,1228.3154121863806
23459,1228.3154121863806
23460,1228.3154121863806
23461,1228.3154121863806
23462,1228.3154121863806
23463,1228.3154121863806
23464,1228.3154121863806
23465,1002.286304299727
23466,1002.286304299727
23467,1002.286304299727
23468,1002.286304299727
23469,1002.286304299727
23470,1002.286304299727
23471,1002.286304299727
23472,1002.286304299727
23473,1002.286304299727
23474,1002.286304299727
23475,1002.286304299727
23476,1002.286304299727
23477,1002.286304299727
23478,1002.286304299727
23479,1002.286304299727
23480,1002.286304299727
23481,1002.286304299727
23482,1002.286304299727
23483,1002.286304299727
23484,1002.286304299727
23485,1002.286304299727
23486,1002.286304299727
23487,1002.286304299727
23488,1002.286304299727
23489,1002.286304299727
23490,1002.286304299727
23491,1002.286304299727
23492,1002.286304299727
23493,1002.286304299727
23494,1002.286304299727
23495,1002.286304299727
23496,1002.286304299727
23497,1002.286304299727
23498,1002.286304299727
23499,1002.286304299727
23500,1002.286304299727
23501,1002.286304299727
23502,1002.286304299727
23503,1002.286304299727
23504,1002.286304299727
23505,1002.286304299727
23506,1002.286304299727
23507,1002.286304299727
23508,1002.286304299727
23509,1002.286304299727
23510,1002.286304299727
23511,1002.286304299727
23512,1002.286304299727
23513,1002.286304299727
23514,1002.286304299727
23515,1002.286304299727
23516,1002.286304299727
23517,1002.286304299727
23518,1002.286304299727
23519,1002.286304299727
23520,1002.286304299727
23521,1002.286304299727
23522,1002.286304299727
23523,1002.286304299727
23524,1002.286304299727
23525,1002.286304299727
23526,1002.286304299727
23527,1002.286304299727
23528,1002.286304299727
23529,1002.286304299727
23530,1002.286304299727
23531,1002.286304299727
23532,1002.286304299727
23533,1002.286304299727
23534,1002.286304299727
23535,1002.286304299727
23536,1002.286304299727
23537,1002.286304299727
23538,1002.286304299727
23539,1002.286304299727
23540,1002.286304299727
23541,1002.286304299727
23542,1002.286304299727
23543,1002.286304299727
23544,1002.286304299727
23545,1002.286304299727
23546,1002.286304299727
23547,1002.286304299727
23548,1002.286304299727
23549,1002.286304299727
23550,1002.286304299727
23551,1002.286304299727
23552,1002.286304299727
23553,1002.286304299727
23554,1002.286304299727
23555,1002.286304299727
23556,609.199539303196
23557,609.199539303196
23558,609.199539303196
23559,609.199539303196
23560,609.199539303196
23561,609.199539303196
23562,609.199539303196
23563,609.199539303196
23564,609.199539303196
23565,609.199539303196
23566,609.199539303196
23567,609.199539303196
23568,609.199539303196
23569,609.199539303196
23570,609.199539303196
23571,609.199539303196
23572,609.199539303196
23573,609.199539303196
23574,609.199539303196
23575,609.199539303196
23576,609.199539303196
23577,609.199539303196
23578,609.199539303196
23579,609.199539303196
23580,609.199539303196
23581,609.199539303196
23582,609.199539303196
23583,609.199539303196
23584,609.199539303196
23585,609.199539303196
23586,609.199539303196
23587,609.199539303196
23588,609.199539303196
23589,609.199539303196
23590,609.199539303196
23591,609.199539303196
23592,609.199539303196
23593,609.199539303196
23594,609.199539303196
23595,609.199539303196
23596,609.199539303196
23597,609.199539303196
23598,609.199539303196
23599,609.199539303196
23600,609.199539303196
23601,609.199539303196
23602,609.199539303196
23603,609.199539303196
23604,609.199539303196
23605,609.199539303196
23606,609.199539303196
23607,609.199539303196
23608,609.199539303196
23609,609.199539303196
23610,609.199539303196
23611,609.199539303196
23612,609.199539303196
23613,609.199539303196
23614,609.199539303196
23615,609.199539303196
23616,609.199539303196
23617,609.199539303196
23618,609.199539303196
23619,609.199539303196
23620,609.199539303196
23621,609.199539303196
23622,609.199539303196
23623,609.199539303196
23624,609.199539303196
23625,609.199539303196
23626,609.199539303196
23627,609.199539303196
23628,609.199539303196
23629,609.199539303196
23630,609.199539303196
23631,609.199539303196
23632,609.199539303196
23633,609.199539303196
23634,609.199539303196
23635,609.199539303196
23636,609.199539303196
23637,609.199539303196
23638,609.199539303196
23639,609.199539303196
23640,609.199539303196
23641,609.199539303196
23642,609.199539303196
23643,609.199539303196
23644,609.199539303196
23645,609.199539303196
23646,609.199539303196
23647,609.199539303196
23648,-32.25806451612902
23649,-32.25806451612902
23650,-32.25806451612902
23651,-32.25806451612902
23652,-32.25806451612902
23653,-32.25806451612902
23654,-32.25806451612902
23655,-32.25806451612902
23656,-32.25806451612902
23657,-32.25806451612902
23658,-32.25806451612902
23659,-32.25806451612902
23660,-32.25806451612902
23661,-32.25806451612902
23662,-32.25806451612902
23663,-32.25806451612902
23664,-32.25806451612902
23665,-32.25806451612902
23666,-32.25806451612902
23667,-32.25806451612902
23668,-32.25806451612902
23669,-32.25806451612902
23670,-32.25806451612902
23671,-32.25806451612902
23672,-32.25806451612902
23673,-32.25806451612902
23674,-32.25806451612902
23675,-32.25806451612902
23676,-32.25806451612902
23677,-32.25806451612902
23678,-32.25806451612902
23679,-32.25806451612902
23680,-32.25806451612902
23681,-32.25806451612902
23682,-32.25806451612902
23683,-32.25806451612902
23684,-32.25806451612902
23685,-32.25806451612902
23686,-32.25806451612902
23687,-32.25806451612902
23688,-32.25806451612902
23689,-32.25806451612902
23690,-32.25806451612902
23691,-32.25806451612902
23692,-32.25806451612902
23693,-32.25806451612902
23694,-32.25806451612902
23695,-32.25806451612902
23696,-32.25806451612902
23697,-32.25806451612902
23698,-32.25806451612902
23699,-32.25806451612902
23700,-32.25806451612902
23701,-32.25806451612902
23702,-32.25806451612902
23703,-32.25806451612902
23704,-32.25806451612902
23705,-32.25806451612902
23706,-32.25806451612902
23707,-32.25806451612902
23708,-32.25806451612902
23709,-32.25806451612902
23710,-32.25806451612902
23711,-32.25806451612902
23712,-32.25806451612902
23713,-32.25806451612902
23714,-32.25806451612902
23715,-32.25806451612902
23716,-32.25806451612902
23717,-32.25806451612902
23718,-32.25806451612902
23719,-32.25806451612902
23720,-32.25806451612902
23721,-32.25806451612902
23722,-32.25806451612902
23723,-32.25806451612902
23724,-32.25806451612902
23725,-32.25806451612902
23726,-32.25806451612902
23727,-32.25806451612902
23728,-32.25806451612902
23729,-32.25806451612902
23730,-32.25806451612902
23731,-32.25806451612902
23732,-32.25806451612902
23733,-32.25806451612902
23734,-32.25806451612902
23735,-32.25806451612902
23736,-32.25806451612902
23737,-32.25806451612902
23738,-32.25806451612902
23739,-32.25806451612902
23740,36800.00000000003
23741,36800.00000000003
23742,36800.00000000003
23743,36800.00000000003
23744,36800.00000000003
23745,36800.00000000003
23746,36800.00000000003
23747,36800.00000000003
23748,36800.00000000003
23749,36800.00000000003
23750,36800.00000000003
23751,36800.00000000003
23752,36800.00000000003
23753,36800.00000000003
23754,36800.00000000003
23755,36800.00000000003
23756,36800.00000000003
23757,36800.00000000003
23758,36800.00000000003
23759,36800.00000000003
23760,36800.00000000003
23761,36800.00000000003
23762,36800.00000000003
23763,36800.00000000003
23764,36800.00000000003
23765,36800.00000000003
23766,36800.00000000003
23767,36800.00000000003
23768,36800.00000000003
23769,36800.00000000003
23770,36800.00000000003
23771,36800.00000000003
23772,36800.00000000003
23773,36800.00000000003
23774,36800.00000000003
23775,36800.00000000003
23776,36800.00000000003
23777,36800.00000000003
23778,36800.00000000003
23779,36800.00000000003
23780,36800.00000000003
23781,36800.00000000003
23782,36800.00000000003
23783,36800.00000000003
23784,36800.00000000003
23785,36800.00000000003
23786,36800.00000000003
23787,36800.00000000003
23788,36800.00000000003
23789,36800.00000000003
23790,36800.00000000003
23791,36800.00000000003
23792,36800.00000000003
23793,36800.00000000003
23794,36800.00000000003
23795,36800.00000000003
23796,36800.00000000003
23797,36800.00000000003
23798,36800.00000000003
23799,36800.00000000003
23800,36800.00000000003
23801,36800.00000000003
23802,36800.00000000003
23803,36800.00000000003
23804,36800.00000000003
23805,36800.00000000003
23806,36800.00000000003
23807,36800.00000000003
23808,36800.00000000003
23809,36800.00000000003
23810,36800.00000000003
23811,36800.00000000003
23812,36800.00000000003
23813,36800.00000000003
23814,36800.00000000003
23815,36800.00000000003
23816,36800.00000000003
23817,36800.00000000003
23818,36800.00000000003
23819,36800.00000000003
23820,36800.00000000003
23821,36800.00000000003
23822,36800.00000000003
23823,36800.00000000003
23824,36800.00000000003
23825,36800.00000000003
23826,36800.00000000003
23827,36800.00000000003
23828,36800.00000000003
23829,36800.00000000003
23830,-1098.9010989010985
23831,-1098.9010989010985
23832,-1098.9010989010985
23833,-1098.9010989010985
23834,-1098.9010989010985
23835,-1098.9010989010985
23836,-1098.9010989010985
23837,-1098.9010989010985
23838,-1098.9010989010985
23839,-1098.9010989010985
23840,-1098.9010989010985
23841,-1098.9010989010985
23842,-1098.9010989010985
23843,-1098.9010989010985
23844,-1098.9010989010985
23845,-1098.9010989010985
23846,-1098.9010989010985
23847,-1098.9010989010985
23848,-1098.9010989010985
23849,-1098.9010989010985
23850,-1098.9010989010985
23851,-1098.9010989010985
23852,-1098.9010989010985
23853,-1098.9010989010985
23854,-1098.9010989010985
23855,-1098.9010989010985
23856,-1098.9010989010985
23857,-1098.9010989010985
23858,-1098.9010989010985
23859,-1098.9010989010985
23860,-1098.9010989010985
23861,-1098.9010989010985
23862,-1098.9010989010985
23863,-1098.9010989010985
23864,-1098.9010989010985
23865,-1098.9010989010985
23866,-1098.9010989010985
23867,-1098.9010989010985
23868,-1098.9010989010985
23869,-1098.9010989010985
23870,-1098.9010989010985
23871,-1098.9010989010985
23872,-1098.9010989010985
23873,-1098.9010989010985
23874,-1098.9010989010985
23875,-1098.9010989010985
23876,-1098.9010989010985
23877,-1098.9010989010985
23878,-1098.9010989010985
23879,-1098.9010989010985
23880,-1098.9010989010985
23881,-1098.9010989010985
23882,-1098.9010989010985
23883,-1098.9010989010985
23884,-1098.9010989010985
23885,-1098.9010989010985
23886,-1098.9010989010985
23887,-1098.9010989010985
23888,-1098.9010989010985
23889,-1098.9010989010985
23890,-1098.9010989010985
23891,-1098.9010989010985
23892,-1098.9010989010985
23893,-1098.9010989010985
23894,-1098.9010989010985
23895,-1098.9010989010985
23896,-1098.9010989010985
23897,-1098.9010989010985
23898,-1098.9010989010985
23899,-1098.9010989010985
23900,-1098.9010989010985
23901,-1098.9010989010985
23902,-1098.9010989010985
23903,-1098.9010989010985
23904,-1098.9010989010985
23905,-1098.9010989010985
23906,-1098.9010989010985
23907,-1098.9010989010985
23908,-1098.9010989010985
23909,-1098.9010989010985
23910,-1098.9010989010985
23911,-1098.9010989010985
23912,-1098.9010989010985
23913,-1098.9010989010985
23914,-1098.9010989010985
23915,-1098.9010989010985
23916,-1098.9010989010985
23917,-1098.9010989010985
23918,-1098.9010989010985
23919,-1098.9010989010985
23920,-1098.9010989010985
23921,750.0905797101452
23922,750.0905797101452
23923,750.0905797101452
23924,750.0905797101452
23925,750.0905797101452
23926,750.0905797101452
23927,750.0905797101452
23928,750.0905797101452
23929,750.0905797101452
23930,750.0905797101452
23931,750.0905797101452
23932,750.0905797101452
23933,750.0905797101452
23934,750.0905797101452
23935,750.0905797101452
23936,750.0905797101452
23937,750.0905797101452
23938,750.0905797101452
23939,750.0905797101452
23940,750.0905797101452
23941,750.0905797101452
23942,750.0905797101452
23943,750.0905797101452
23944,750.0905797101452
23945,750.0905797101452
23946,750.0905797101452
23947,750.0905797101452
23948,750.0905797101452
23949,750.0905797101452
23950,750.0905797101452
23951,750.0905797101452
23952,750.0905797101452
23953,750.0905797101452
23954,750.0905797101452
23955,750.0905797101452
23956,750.0905797101452
23957,750.0905797101452
23958,750.0905797101452
23959,750.0905797101452
23960,750.0905797101452
23961,750.0905797101452
23962,750.0905797101452
23963,750.0905797101452
23964,750.0905797101452
23965,750.0905797101452
23966,750.0905797101452
23967,750.0905797101452
23968,750.0905797101452
23969,750.0905797101452
23970,750.0905797101452
23971,750.0905797101452
23972,750.0905797101452
23973,750.0905797101452
23974,750.0905797101452
23975,750.0905797101452
23976,750.0905797101452
23977,750.0905797101452
23978,750.0905797101452
23979,750.0905797101452
23980,750.0905797101452
23981,750.0905797101452
23982,750.0905797101452
23983,750.0905797101452
23984,750.0905797101452
23985,750.0905797101452
23986,750.0905797101452
23987,750.0905797101452
23988,750.0905797101452
23989,750.0905797101452
23990,750.0905797101452
23991,750.0905797101452
23992,750.0905797101452
23993,750.0905797101452
23994,750.0905797101452
23995,750.0905797101452
23996,750.0905797101452
23997,750.0905797101452
23998,750.0905797101452
23999,750.0905797101452
24000,750.0905797101452
24001,750.0905797101452
24002,750.0905797101452
24003,750.0905797101452
24004,750.0905797101452
24005,750.0905797101452
24006,750.0905797101452
24007,750.0905797101452
24008,750.0905797101452
24009,750.0905797101452
24010,750.0905797101452
24011,750.0905797101452
24012,750.0905797101452
24013,329.6703296703297
24014,329.6703296703297
24015,329.6703296703297
24016,329.6703296703297
24017,329.6703296703297
24018,329.6703296703297
24019,329.6703296703297
24020,329.6703296703297
24021,329.6703296703297
24022,329.6703296703297
24023,329.6703296703297
24024,329.6703296703297
24025,329.6703296703297
24026,329.6703296703297
24027,329.6703296703297
24028,329.6703296703297
24029,329.6703296703297
24030,329.6703296703297
24031,329.6703296703297
24032,329.6703296703297
24033,329.6703296703297
24034,329.6703296703297
24035,329.6703296703297
24036,329.6703296703297
24037,329.6703296703297
24038,329.6703296703297
24039,329.6703296703297
24040,329.6703296703297
24041,329.6703296703297
24042,329.6703296703297
24043,329.6703296703297
24044,329.6703296703297
24045,329.6703296703297
24046,329.6703296703297
24047,329.6703296703297
