,DGNOXTCH Index_ratio
11227,-624.9656410173496
11228,-624.9656410173496
11229,-624.9656410173496
11230,713.0665097115948
11231,713.0665097115948
11232,713.0665097115948
11233,713.0665097115948
11234,713.0665097115948
11235,713.0665097115948
11236,713.0665097115948
11237,713.0665097115948
11238,713.0665097115948
11239,713.0665097115948
11240,713.0665097115948
11241,713.0665097115948
11242,713.0665097115948
11243,713.0665097115948
11244,713.0665097115948
11245,713.0665097115948
11246,713.0665097115948
11247,713.0665097115948
11248,713.0665097115948
11249,713.0665097115948
11250,713.0665097115948
11251,713.0665097115948
11252,713.0665097115948
11253,713.0665097115948
11254,713.0665097115948
11255,713.0665097115948
11256,713.0665097115948
11257,713.0665097115948
11258,713.0665097115948
11259,713.0665097115948
11260,713.0665097115948
11261,713.0665097115948
11262,713.0665097115948
11263,713.0665097115948
11264,713.0665097115948
11265,713.0665097115948
11266,713.0665097115948
11267,713.0665097115948
11268,713.0665097115948
11269,713.0665097115948
11270,713.0665097115948
11271,713.0665097115948
11272,713.0665097115948
11273,713.0665097115948
11274,713.0665097115948
11275,713.0665097115948
11276,713.0665097115948
11277,713.0665097115948
11278,713.0665097115948
11279,713.0665097115948
11280,713.0665097115948
11281,713.0665097115948
11282,713.0665097115948
11283,713.0665097115948
11284,713.0665097115948
11285,713.0665097115948
11286,713.0665097115948
11287,713.0665097115948
11288,713.0665097115948
11289,713.0665097115948
11290,713.0665097115948
11291,713.0665097115948
11292,713.0665097115948
11293,713.0665097115948
11294,713.0665097115948
11295,713.0665097115948
11296,713.0665097115948
11297,713.0665097115948
11298,713.0665097115948
11299,713.0665097115948
11300,713.0665097115948
11301,713.0665097115948
11302,713.0665097115948
11303,713.0665097115948
11304,713.0665097115948
11305,713.0665097115948
11306,713.0665097115948
11307,713.0665097115948
11308,713.0665097115948
11309,713.0665097115948
11310,713.0665097115948
11311,713.0665097115948
11312,713.0665097115948
11313,713.0665097115948
11314,713.0665097115948
11315,713.0665097115948
11316,713.0665097115948
11317,713.0665097115948
11318,713.0665097115948
11319,713.0665097115948
11320,713.0665097115948
11321,713.0665097115948
11322,234.14499931214752
11323,234.14499931214752
11324,234.14499931214752
11325,234.14499931214752
11326,234.14499931214752
11327,234.14499931214752
11328,234.14499931214752
11329,234.14499931214752
11330,234.14499931214752
11331,234.14499931214752
11332,234.14499931214752
11333,234.14499931214752
11334,234.14499931214752
11335,234.14499931214752
11336,234.14499931214752
11337,234.14499931214752
11338,234.14499931214752
11339,234.14499931214752
11340,234.14499931214752
11341,234.14499931214752
11342,234.14499931214752
11343,234.14499931214752
11344,234.14499931214752
11345,234.14499931214752
11346,234.14499931214752
11347,234.14499931214752
11348,234.14499931214752
11349,234.14499931214752
11350,234.14499931214752
11351,234.14499931214752
11352,234.14499931214752
11353,234.14499931214752
11354,234.14499931214752
11355,234.14499931214752
11356,234.14499931214752
11357,234.14499931214752
11358,234.14499931214752
11359,234.14499931214752
11360,234.14499931214752
11361,234.14499931214752
11362,234.14499931214752
11363,234.14499931214752
11364,234.14499931214752
11365,234.14499931214752
11366,234.14499931214752
11367,234.14499931214752
11368,234.14499931214752
11369,234.14499931214752
11370,234.14499931214752
11371,234.14499931214752
11372,234.14499931214752
11373,234.14499931214752
11374,234.14499931214752
11375,234.14499931214752
11376,234.14499931214752
11377,234.14499931214752
11378,234.14499931214752
11379,234.14499931214752
11380,234.14499931214752
11381,234.14499931214752
11382,234.14499931214752
11383,234.14499931214752
11384,234.14499931214752
11385,234.14499931214752
11386,234.14499931214752
11387,234.14499931214752
11388,234.14499931214752
11389,234.14499931214752
11390,234.14499931214752
11391,234.14499931214752
11392,234.14499931214752
11393,234.14499931214752
11394,234.14499931214752
11395,234.14499931214752
11396,234.14499931214752
11397,234.14499931214752
11398,234.14499931214752
11399,234.14499931214752
11400,234.14499931214752
11401,234.14499931214752
11402,234.14499931214752
11403,234.14499931214752
11404,234.14499931214752
11405,234.14499931214752
11406,234.14499931214752
11407,234.14499931214752
11408,234.14499931214752
11409,234.14499931214752
11410,234.14499931214752
11411,234.14499931214752
11412,1407.781407781407
11413,1407.781407781407
11414,1407.781407781407
11415,1407.781407781407
11416,1407.781407781407
11417,1407.781407781407
11418,1407.781407781407
11419,1407.781407781407
11420,1407.781407781407
11421,1407.781407781407
11422,1407.781407781407
11423,1407.781407781407
11424,1407.781407781407
11425,1407.781407781407
11426,1407.781407781407
11427,1407.781407781407
11428,1407.781407781407
11429,1407.781407781407
11430,1407.781407781407
11431,1407.781407781407
11432,1407.781407781407
11433,1407.781407781407
11434,1407.781407781407
11435,1407.781407781407
11436,1407.781407781407
11437,1407.781407781407
11438,1407.781407781407
11439,1407.781407781407
11440,1407.781407781407
11441,1407.781407781407
11442,1407.781407781407
11443,1407.781407781407
11444,1407.781407781407
11445,1407.781407781407
11446,1407.781407781407
11447,1407.781407781407
11448,1407.781407781407
11449,1407.781407781407
11450,1407.781407781407
11451,1407.781407781407
11452,1407.781407781407
11453,1407.781407781407
11454,1407.781407781407
11455,1407.781407781407
11456,1407.781407781407
11457,1407.781407781407
11458,1407.781407781407
11459,1407.781407781407
11460,1407.781407781407
11461,1407.781407781407
11462,1407.781407781407
11463,1407.781407781407
11464,1407.781407781407
11465,1407.781407781407
11466,1407.781407781407
11467,1407.781407781407
11468,1407.781407781407
11469,1407.781407781407
11470,1407.781407781407
11471,1407.781407781407
11472,1407.781407781407
11473,1407.781407781407
11474,1407.781407781407
11475,1407.781407781407
11476,1407.781407781407
11477,1407.781407781407
11478,1407.781407781407
11479,1407.781407781407
11480,1407.781407781407
11481,1407.781407781407
11482,1407.781407781407
11483,1407.781407781407
11484,1407.781407781407
11485,1407.781407781407
11486,1407.781407781407
11487,1407.781407781407
11488,1407.781407781407
11489,1407.781407781407
11490,1407.781407781407
11491,1407.781407781407
11492,1407.781407781407
11493,1407.781407781407
11494,1407.781407781407
11495,1407.781407781407
11496,1407.781407781407
11497,1407.781407781407
11498,1407.781407781407
11499,1407.781407781407
11500,1407.781407781407
11501,1407.781407781407
11502,1407.781407781407
11503,-825.1100715465053
11504,-825.1100715465053
11505,-825.1100715465053
11506,-825.1100715465053
11507,-825.1100715465053
11508,-825.1100715465053
11509,-825.1100715465053
11510,-825.1100715465053
11511,-825.1100715465053
11512,-825.1100715465053
11513,-825.1100715465053
11514,-825.1100715465053
11515,-825.1100715465053
11516,-825.1100715465053
11517,-825.1100715465053
11518,-825.1100715465053
11519,-825.1100715465053
11520,-825.1100715465053
11521,-825.1100715465053
11522,-825.1100715465053
11523,-825.1100715465053
11524,-825.1100715465053
11525,-825.1100715465053
11526,-825.1100715465053
11527,-825.1100715465053
11528,-825.1100715465053
11529,-825.1100715465053
11530,-825.1100715465053
11531,-825.1100715465053
11532,-825.1100715465053
11533,-825.1100715465053
11534,-825.1100715465053
11535,-825.1100715465053
11536,-825.1100715465053
11537,-825.1100715465053
11538,-825.1100715465053
11539,-825.1100715465053
11540,-825.1100715465053
11541,-825.1100715465053
11542,-825.1100715465053
11543,-825.1100715465053
11544,-825.1100715465053
11545,-825.1100715465053
11546,-825.1100715465053
11547,-825.1100715465053
11548,-825.1100715465053
11549,-825.1100715465053
11550,-825.1100715465053
11551,-825.1100715465053
11552,-825.1100715465053
11553,-825.1100715465053
11554,-825.1100715465053
11555,-825.1100715465053
11556,-825.1100715465053
11557,-825.1100715465053
11558,-825.1100715465053
11559,-825.1100715465053
11560,-825.1100715465053
11561,-825.1100715465053
11562,-825.1100715465053
11563,-825.1100715465053
11564,-825.1100715465053
11565,-825.1100715465053
11566,-825.1100715465053
11567,-825.1100715465053
11568,-825.1100715465053
11569,-825.1100715465053
11570,-825.1100715465053
11571,-825.1100715465053
11572,-825.1100715465053
11573,-825.1100715465053
11574,-825.1100715465053
11575,-825.1100715465053
11576,-825.1100715465053
11577,-825.1100715465053
11578,-825.1100715465053
11579,-825.1100715465053
11580,-825.1100715465053
11581,-825.1100715465053
11582,-825.1100715465053
11583,-825.1100715465053
11584,-825.1100715465053
11585,-825.1100715465053
11586,-825.1100715465053
11587,-825.1100715465053
11588,-825.1100715465053
11589,-825.1100715465053
11590,-825.1100715465053
11591,-825.1100715465053
11592,-825.1100715465053
11593,-825.1100715465053
11594,-825.1100715465053
11595,2353.566009104704
11596,2353.566009104704
11597,2353.566009104704
11598,2353.566009104704
11599,2353.566009104704
11600,2353.566009104704
11601,2353.566009104704
11602,2353.566009104704
11603,2353.566009104704
11604,2353.566009104704
11605,2353.566009104704
11606,2353.566009104704
11607,2353.566009104704
11608,2353.566009104704
11609,2353.566009104704
11610,2353.566009104704
11611,2353.566009104704
11612,2353.566009104704
11613,2353.566009104704
11614,2353.566009104704
11615,2353.566009104704
11616,2353.566009104704
11617,2353.566009104704
11618,2353.566009104704
11619,2353.566009104704
11620,2353.566009104704
11621,2353.566009104704
11622,2353.566009104704
11623,2353.566009104704
11624,2353.566009104704
11625,2353.566009104704
11626,2353.566009104704
11627,2353.566009104704
11628,2353.566009104704
11629,2353.566009104704
11630,2353.566009104704
11631,2353.566009104704
11632,2353.566009104704
11633,2353.566009104704
11634,2353.566009104704
11635,2353.566009104704
11636,2353.566009104704
11637,2353.566009104704
11638,2353.566009104704
11639,2353.566009104704
11640,2353.566009104704
11641,2353.566009104704
11642,2353.566009104704
11643,2353.566009104704
11644,2353.566009104704
11645,2353.566009104704
11646,2353.566009104704
11647,2353.566009104704
11648,2353.566009104704
11649,2353.566009104704
11650,2353.566009104704
11651,2353.566009104704
11652,2353.566009104704
11653,2353.566009104704
11654,2353.566009104704
11655,2353.566009104704
11656,2353.566009104704
11657,2353.566009104704
11658,2353.566009104704
11659,2353.566009104704
11660,2353.566009104704
11661,2353.566009104704
11662,2353.566009104704
11663,2353.566009104704
11664,2353.566009104704
11665,2353.566009104704
11666,2353.566009104704
11667,2353.566009104704
11668,2353.566009104704
11669,2353.566009104704
11670,2353.566009104704
11671,2353.566009104704
11672,2353.566009104704
11673,2353.566009104704
11674,2353.566009104704
11675,2353.566009104704
11676,2353.566009104704
11677,2353.566009104704
11678,2353.566009104704
11679,2353.566009104704
11680,2353.566009104704
11681,2353.566009104704
11682,2353.566009104704
11683,2353.566009104704
11684,2353.566009104704
11685,2353.566009104704
11686,2353.566009104704
11687,307.1280177663157
11688,307.1280177663157
11689,307.1280177663157
11690,307.1280177663157
11691,307.1280177663157
11692,307.1280177663157
11693,307.1280177663157
11694,307.1280177663157
11695,307.1280177663157
11696,307.1280177663157
11697,307.1280177663157
11698,307.1280177663157
11699,307.1280177663157
11700,307.1280177663157
11701,307.1280177663157
11702,307.1280177663157
11703,307.1280177663157
11704,307.1280177663157
11705,307.1280177663157
11706,307.1280177663157
11707,307.1280177663157
11708,307.1280177663157
11709,307.1280177663157
11710,307.1280177663157
11711,307.1280177663157
11712,307.1280177663157
11713,307.1280177663157
11714,307.1280177663157
11715,307.1280177663157
11716,307.1280177663157
11717,307.1280177663157
11718,307.1280177663157
11719,307.1280177663157
11720,307.1280177663157
11721,307.1280177663157
11722,307.1280177663157
11723,307.1280177663157
11724,307.1280177663157
11725,307.1280177663157
11726,307.1280177663157
11727,307.1280177663157
11728,307.1280177663157
11729,307.1280177663157
11730,307.1280177663157
11731,307.1280177663157
11732,307.1280177663157
11733,307.1280177663157
11734,307.1280177663157
11735,307.1280177663157
11736,307.1280177663157
11737,307.1280177663157
11738,307.1280177663157
11739,307.1280177663157
11740,307.1280177663157
11741,307.1280177663157
11742,307.1280177663157
11743,307.1280177663157
11744,307.1280177663157
11745,307.1280177663157
11746,307.1280177663157
11747,307.1280177663157
11748,307.1280177663157
11749,307.1280177663157
11750,307.1280177663157
11751,307.1280177663157
11752,307.1280177663157
11753,307.1280177663157
11754,307.1280177663157
11755,307.1280177663157
11756,307.1280177663157
11757,307.1280177663157
11758,307.1280177663157
11759,307.1280177663157
11760,307.1280177663157
11761,307.1280177663157
11762,307.1280177663157
11763,307.1280177663157
11764,307.1280177663157
11765,307.1280177663157
11766,307.1280177663157
11767,307.1280177663157
11768,307.1280177663157
11769,307.1280177663157
11770,307.1280177663157
11771,307.1280177663157
11772,307.1280177663157
11773,307.1280177663157
11774,307.1280177663157
11775,307.1280177663157
11776,307.1280177663157
11777,1958.9209074187613
11778,1958.9209074187613
11779,1958.9209074187613
11780,1958.9209074187613
11781,1958.9209074187613
11782,1958.9209074187613
11783,1958.9209074187613
11784,1958.9209074187613
11785,1958.9209074187613
11786,1958.9209074187613
11787,1958.9209074187613
11788,1958.9209074187613
11789,1958.9209074187613
11790,1958.9209074187613
11791,1958.9209074187613
11792,1958.9209074187613
11793,1958.9209074187613
11794,1958.9209074187613
11795,1958.9209074187613
11796,1958.9209074187613
11797,1958.9209074187613
11798,1958.9209074187613
11799,1958.9209074187613
11800,1958.9209074187613
11801,1958.9209074187613
11802,1958.9209074187613
11803,1958.9209074187613
11804,1958.9209074187613
11805,1958.9209074187613
11806,1958.9209074187613
11807,1958.9209074187613
11808,1958.9209074187613
11809,1958.9209074187613
11810,1958.9209074187613
11811,1958.9209074187613
11812,1958.9209074187613
11813,1958.9209074187613
11814,1958.9209074187613
11815,1958.9209074187613
11816,1958.9209074187613
11817,1958.9209074187613
11818,1958.9209074187613
11819,1958.9209074187613
11820,1958.9209074187613
11821,1958.9209074187613
11822,1958.9209074187613
11823,1958.9209074187613
11824,1958.9209074187613
11825,1958.9209074187613
11826,1958.9209074187613
11827,1958.9209074187613
11828,1958.9209074187613
11829,1958.9209074187613
11830,1958.9209074187613
11831,1958.9209074187613
11832,1958.9209074187613
11833,1958.9209074187613
11834,1958.9209074187613
11835,1958.9209074187613
11836,1958.9209074187613
11837,1958.9209074187613
11838,1958.9209074187613
11839,1958.9209074187613
11840,1958.9209074187613
11841,1958.9209074187613
11842,1958.9209074187613
11843,1958.9209074187613
11844,1958.9209074187613
11845,1958.9209074187613
11846,1958.9209074187613
11847,1958.9209074187613
