,NAPMPMI Index_ratio
22271,1003.3774655498515
22272,1003.3774655498515
22273,1003.3774655498515
22274,1003.3774655498515
22275,1003.3774655498515
22276,1003.3774655498515
22277,1003.3774655498515
22278,1003.3774655498515
22279,1031.5618047407465
22280,1031.5618047407465
22281,1031.5618047407465
22282,1031.5618047407465
22283,1031.5618047407465
22284,1031.5618047407465
22285,1031.5618047407465
22286,1031.5618047407465
22287,1031.5618047407465
22288,1031.5618047407465
22289,1031.5618047407465
22290,1031.5618047407465
22291,1031.5618047407465
22292,1031.5618047407465
22293,1031.5618047407465
22294,1031.5618047407465
22295,1031.5618047407465
22296,1031.5618047407465
22297,1031.5618047407465
22298,1031.5618047407465
22299,1031.5618047407465
22300,1031.5618047407465
22301,1031.5618047407465
22302,1031.5618047407465
22303,1031.5618047407465
22304,1031.5618047407465
22305,1031.5618047407465
22306,1031.5618047407465
22307,1031.5618047407465
22308,1031.5618047407465
22309,1031.5618047407465
22310,1031.5618047407465
22311,1031.5618047407465
22312,1031.5618047407465
22313,1031.5618047407465
22314,1031.5618047407465
22315,1031.5618047407465
22316,1031.5618047407465
22317,1031.5618047407465
22318,1031.5618047407465
22319,1031.5618047407465
22320,1031.5618047407465
22321,1031.5618047407465
22322,1031.5618047407465
22323,1031.5618047407465
22324,1031.5618047407465
22325,1031.5618047407465
22326,1031.5618047407465
22327,1031.5618047407465
22328,1031.5618047407465
22329,1031.5618047407465
22330,1031.5618047407465
22331,1031.5618047407465
22332,1031.5618047407465
22333,1031.5618047407465
22334,1031.5618047407465
22335,1031.5618047407465
22336,1031.5618047407465
22337,1031.5618047407465
22338,1031.5618047407465
22339,1031.5618047407465
22340,1031.5618047407465
22341,1031.5618047407465
22342,1031.5618047407465
22343,1031.5618047407465
22344,1031.5618047407465
22345,1031.5618047407465
22346,1031.5618047407465
22347,1031.5618047407465
22348,1031.5618047407465
22349,1031.5618047407465
22350,1031.5618047407465
22351,1031.5618047407465
22352,1031.5618047407465
22353,1031.5618047407465
22354,1031.5618047407465
22355,1031.5618047407465
22356,1031.5618047407465
22357,1031.5618047407465
22358,1031.5618047407465
22359,1031.5618047407465
22360,1031.5618047407465
22361,1031.5618047407465
22362,1031.5618047407465
22363,1031.5618047407465
22364,1031.5618047407465
22365,1031.5618047407465
22366,1031.5618047407465
22367,1031.5618047407465
22368,1031.5618047407465
22369,978.0584237354592
22370,978.0584237354592
22371,978.0584237354592
22372,978.0584237354592
22373,978.0584237354592
22374,978.0584237354592
22375,978.0584237354592
22376,978.0584237354592
22377,978.0584237354592
22378,978.0584237354592
22379,978.0584237354592
22380,978.0584237354592
22381,978.0584237354592
22382,978.0584237354592
22383,978.0584237354592
22384,978.0584237354592
22385,978.0584237354592
22386,978.0584237354592
22387,978.0584237354592
22388,978.0584237354592
22389,978.0584237354592
22390,978.0584237354592
22391,978.0584237354592
22392,978.0584237354592
22393,978.0584237354592
22394,978.0584237354592
22395,978.0584237354592
22396,978.0584237354592
22397,978.0584237354592
22398,978.0584237354592
22399,978.0584237354592
22400,978.0584237354592
22401,978.0584237354592
22402,978.0584237354592
22403,978.0584237354592
22404,978.0584237354592
22405,978.0584237354592
22406,978.0584237354592
22407,978.0584237354592
22408,978.0584237354592
22409,978.0584237354592
22410,978.0584237354592
22411,978.0584237354592
22412,978.0584237354592
22413,978.0584237354592
22414,978.0584237354592
22415,978.0584237354592
22416,978.0584237354592
22417,978.0584237354592
22418,978.0584237354592
22419,978.0584237354592
22420,978.0584237354592
22421,978.0584237354592
22422,978.0584237354592
22423,978.0584237354592
22424,978.0584237354592
22425,978.0584237354592
22426,978.0584237354592
22427,978.0584237354592
22428,978.0584237354592
22429,978.0584237354592
22430,978.0584237354592
22431,978.0584237354592
22432,978.0584237354592
22433,978.0584237354592
22434,978.0584237354592
22435,978.0584237354592
22436,978.0584237354592
22437,978.0584237354592
22438,978.0584237354592
22439,978.0584237354592
22440,978.0584237354592
22441,978.0584237354592
22442,978.0584237354592
22443,978.0584237354592
22444,978.0584237354592
22445,978.0584237354592
22446,978.0584237354592
22447,978.0584237354592
22448,978.0584237354592
22449,978.0584237354592
22450,978.0584237354592
22451,978.0584237354592
22452,978.0584237354592
22453,978.0584237354592
22454,978.0584237354592
22455,978.0584237354592
22456,978.0584237354592
22457,978.0584237354592
22458,978.0584237354592
22459,978.0584237354592
22460,942.8605667098801
22461,942.8605667098801
22462,942.8605667098801
22463,942.8605667098801
22464,942.8605667098801
22465,942.8605667098801
22466,942.8605667098801
22467,942.8605667098801
22468,942.8605667098801
22469,942.8605667098801
22470,942.8605667098801
22471,942.8605667098801
22472,942.8605667098801
22473,942.8605667098801
22474,942.8605667098801
22475,942.8605667098801
22476,942.8605667098801
22477,942.8605667098801
22478,942.8605667098801
22479,942.8605667098801
22480,942.8605667098801
22481,942.8605667098801
22482,942.8605667098801
22483,942.8605667098801
22484,942.8605667098801
22485,942.8605667098801
22486,942.8605667098801
22487,942.8605667098801
22488,942.8605667098801
22489,942.8605667098801
22490,942.8605667098801
22491,942.8605667098801
22492,942.8605667098801
22493,942.8605667098801
22494,942.8605667098801
22495,942.8605667098801
22496,942.8605667098801
22497,942.8605667098801
22498,942.8605667098801
22499,942.8605667098801
22500,942.8605667098801
22501,942.8605667098801
22502,942.8605667098801
22503,942.8605667098801
22504,942.8605667098801
22505,942.8605667098801
22506,942.8605667098801
22507,942.8605667098801
22508,942.8605667098801
22509,942.8605667098801
22510,942.8605667098801
22511,942.8605667098801
22512,942.8605667098801
22513,942.8605667098801
22514,942.8605667098801
22515,942.8605667098801
22516,942.8605667098801
22517,942.8605667098801
22518,942.8605667098801
22519,942.8605667098801
22520,942.8605667098801
22521,942.8605667098801
22522,942.8605667098801
22523,942.8605667098801
22524,942.8605667098801
22525,942.8605667098801
22526,942.8605667098801
22527,942.8605667098801
22528,942.8605667098801
22529,942.8605667098801
22530,942.8605667098801
22531,942.8605667098801
22532,942.8605667098801
22533,942.8605667098801
22534,942.8605667098801
22535,942.8605667098801
22536,942.8605667098801
22537,942.8605667098801
22538,942.8605667098801
22539,942.8605667098801
22540,942.8605667098801
22541,942.8605667098801
22542,942.8605667098801
22543,942.8605667098801
22544,942.8605667098801
22545,942.8605667098801
22546,942.8605667098801
22547,942.8605667098801
22548,942.8605667098801
22549,942.8605667098801
22550,942.8605667098801
22551,942.8605667098801
22552,972.9456486573923
22553,972.9456486573923
22554,972.9456486573923
22555,972.9456486573923
22556,972.9456486573923
22557,972.9456486573923
22558,972.9456486573923
22559,972.9456486573923
22560,972.9456486573923
22561,972.9456486573923
22562,972.9456486573923
22563,972.9456486573923
22564,972.9456486573923
22565,972.9456486573923
22566,972.9456486573923
22567,972.9456486573923
22568,972.9456486573923
22569,972.9456486573923
22570,972.9456486573923
22571,972.9456486573923
22572,972.9456486573923
22573,972.9456486573923
22574,972.9456486573923
22575,972.9456486573923
22576,972.9456486573923
22577,972.9456486573923
22578,972.9456486573923
22579,972.9456486573923
22580,972.9456486573923
22581,972.9456486573923
22582,972.9456486573923
22583,972.9456486573923
22584,972.9456486573923
22585,972.9456486573923
22586,972.9456486573923
22587,972.9456486573923
22588,972.9456486573923
22589,972.9456486573923
22590,972.9456486573923
22591,972.9456486573923
22592,972.9456486573923
22593,972.9456486573923
22594,972.9456486573923
22595,972.9456486573923
22596,972.9456486573923
22597,972.9456486573923
22598,972.9456486573923
22599,972.9456486573923
22600,972.9456486573923
22601,972.9456486573923
22602,972.9456486573923
22603,972.9456486573923
22604,972.9456486573923
22605,972.9456486573923
22606,972.9456486573923
22607,972.9456486573923
22608,972.9456486573923
22609,972.9456486573923
22610,972.9456486573923
22611,972.9456486573923
22612,972.9456486573923
22613,972.9456486573923
22614,972.9456486573923
22615,972.9456486573923
22616,972.9456486573923
22617,972.9456486573923
22618,972.9456486573923
22619,972.9456486573923
22620,972.9456486573923
22621,972.9456486573923
22622,972.9456486573923
22623,972.9456486573923
22624,972.9456486573923
22625,972.9456486573923
22626,972.9456486573923
22627,972.9456486573923
22628,972.9456486573923
22629,972.9456486573923
22630,972.9456486573923
22631,972.9456486573923
22632,972.9456486573923
22633,972.9456486573923
22634,972.9456486573923
22635,972.9456486573923
22636,972.9456486573923
22637,972.9456486573923
22638,972.9456486573923
22639,972.9456486573923
22640,972.9456486573923
22641,972.9456486573923
22642,972.9456486573923
22643,972.9456486573923
22644,1011.6613508275675
22645,1011.6613508275675
22646,1011.6613508275675
22647,1011.6613508275675
22648,1011.6613508275675
22649,1011.6613508275675
22650,1011.6613508275675
22651,1011.6613508275675
22652,1011.6613508275675
22653,1011.6613508275675
22654,1011.6613508275675
22655,1011.6613508275675
22656,1011.6613508275675
22657,1011.6613508275675
22658,1011.6613508275675
22659,1011.6613508275675
22660,1011.6613508275675
22661,1011.6613508275675
22662,1011.6613508275675
22663,1011.6613508275675
22664,1011.6613508275675
22665,1011.6613508275675
22666,1011.6613508275675
22667,1011.6613508275675
22668,1011.6613508275675
22669,1011.6613508275675
22670,1011.6613508275675
22671,1011.6613508275675
22672,1011.6613508275675
22673,1011.6613508275675
22674,1011.6613508275675
22675,1011.6613508275675
22676,1011.6613508275675
22677,1011.6613508275675
22678,1011.6613508275675
22679,1011.6613508275675
22680,1011.6613508275675
22681,1011.6613508275675
22682,1011.6613508275675
22683,1011.6613508275675
22684,1011.6613508275675
22685,1011.6613508275675
22686,1011.6613508275675
22687,1011.6613508275675
22688,1011.6613508275675
22689,1011.6613508275675
22690,1011.6613508275675
22691,1011.6613508275675
22692,1011.6613508275675
22693,1011.6613508275675
22694,1011.6613508275675
22695,1011.6613508275675
22696,1011.6613508275675
22697,1011.6613508275675
22698,1011.6613508275675
22699,1011.6613508275675
22700,1011.6613508275675
22701,1011.6613508275675
22702,1011.6613508275675
22703,1011.6613508275675
22704,1011.6613508275675
22705,1011.6613508275675
22706,1011.6613508275675
22707,1011.6613508275675
22708,1011.6613508275675
22709,1011.6613508275675
22710,1011.6613508275675
22711,1011.6613508275675
22712,1011.6613508275675
22713,1011.6613508275675
22714,1011.6613508275675
22715,1011.6613508275675
22716,1011.6613508275675
22717,1011.6613508275675
22718,1011.6613508275675
22719,1011.6613508275675
22720,1011.6613508275675
22721,1011.6613508275675
22722,1011.6613508275675
22723,1011.6613508275675
22724,1011.6613508275675
22725,1011.6613508275675
22726,1011.6613508275675
22727,1011.6613508275675
22728,1011.6613508275675
22729,1011.6613508275675
22730,1011.6613508275675
22731,1011.6613508275675
22732,1011.6613508275675
22733,1011.6613508275675
22734,1011.6613508275675
22735,1004.7144340602283
22736,1004.7144340602283
22737,1004.7144340602283
22738,1004.7144340602283
22739,1004.7144340602283
22740,1004.7144340602283
22741,1004.7144340602283
22742,1004.7144340602283
22743,1004.7144340602283
22744,1004.7144340602283
22745,1004.7144340602283
22746,1004.7144340602283
22747,1004.7144340602283
22748,1004.7144340602283
22749,1004.7144340602283
22750,1004.7144340602283
22751,1004.7144340602283
22752,1004.7144340602283
22753,1004.7144340602283
22754,1004.7144340602283
22755,1004.7144340602283
22756,1004.7144340602283
22757,1004.7144340602283
22758,1004.7144340602283
22759,1004.7144340602283
22760,1004.7144340602283
22761,1004.7144340602283
22762,1004.7144340602283
22763,1004.7144340602283
22764,1004.7144340602283
22765,1004.7144340602283
22766,1004.7144340602283
22767,1004.7144340602283
22768,1004.7144340602283
22769,1004.7144340602283
22770,1004.7144340602283
22771,1004.7144340602283
22772,1004.7144340602283
22773,1004.7144340602283
22774,1004.7144340602283
22775,1004.7144340602283
22776,1004.7144340602283
22777,1004.7144340602283
22778,1004.7144340602283
22779,1004.7144340602283
22780,1004.7144340602283
22781,1004.7144340602283
22782,1004.7144340602283
22783,1004.7144340602283
22784,1004.7144340602283
22785,1004.7144340602283
22786,1004.7144340602283
22787,1004.7144340602283
22788,1004.7144340602283
22789,1004.7144340602283
22790,1004.7144340602283
22791,1004.7144340602283
22792,1004.7144340602283
22793,1004.7144340602283
22794,1004.7144340602283
22795,1004.7144340602283
22796,1004.7144340602283
22797,1004.7144340602283
22798,1004.7144340602283
22799,1004.7144340602283
22800,1004.7144340602283
22801,1004.7144340602283
22802,1004.7144340602283
22803,1004.7144340602283
22804,1004.7144340602283
22805,1004.7144340602283
22806,1004.7144340602283
22807,1004.7144340602283
22808,1004.7144340602283
22809,1004.7144340602283
22810,1004.7144340602283
22811,1004.7144340602283
22812,1004.7144340602283
22813,1004.7144340602283
22814,1004.7144340602283
22815,1004.7144340602283
22816,1004.7144340602283
22817,1004.7144340602283
22818,1004.7144340602283
22819,1004.7144340602283
22820,1004.7144340602283
22821,1004.7144340602283
22822,1004.7144340602283
22823,1004.7144340602283
22824,1004.7144340602283
22825,1004.7144340602283
22826,940.2842349625356
22827,940.2842349625356
22828,940.2842349625356
22829,940.2842349625356
22830,940.2842349625356
22831,940.2842349625356
22832,940.2842349625356
22833,940.2842349625356
22834,940.2842349625356
22835,940.2842349625356
22836,940.2842349625356
22837,940.2842349625356
22838,940.2842349625356
22839,940.2842349625356
22840,940.2842349625356
22841,940.2842349625356
22842,940.2842349625356
22843,940.2842349625356
22844,940.2842349625356
22845,940.2842349625356
22846,940.2842349625356
22847,940.2842349625356
22848,940.2842349625356
22849,940.2842349625356
22850,940.2842349625356
22851,940.2842349625356
22852,940.2842349625356
22853,940.2842349625356
22854,940.2842349625356
22855,940.2842349625356
22856,940.2842349625356
22857,940.2842349625356
22858,940.2842349625356
22859,940.2842349625356
22860,940.2842349625356
22861,940.2842349625356
22862,940.2842349625356
22863,940.2842349625356
22864,940.2842349625356
22865,940.2842349625356
22866,940.2842349625356
22867,940.2842349625356
22868,940.2842349625356
22869,940.2842349625356
22870,940.2842349625356
22871,940.2842349625356
22872,940.2842349625356
22873,940.2842349625356
22874,940.2842349625356
22875,940.2842349625356
22876,940.2842349625356
22877,940.2842349625356
22878,940.2842349625356
22879,940.2842349625356
22880,940.2842349625356
22881,940.2842349625356
22882,940.2842349625356
22883,940.2842349625356
22884,940.2842349625356
22885,940.2842349625356
